mcs,s1,s2,s3,s4,s5
64611,29.475,34.205,29.4025,0,0
64612,29.63,34.21,29.32,0,0
64613,29.72,34.2175,29.2225,0,0
64614,29.965,34.2425,29.0475,0,0
64615,30.14,34.305,29.0475,0,0
64616,30.1625,34.3375,28.815,0,0
64617,30.265,34.33,28.835,0,0
64618,30.3175,34.385,28.8575,0,0
64619,30.365,34.4725,28.8625,0,0
64620,30.3475,34.3675,28.6675,0,0
64621,30.3125,34.3575,28.6575,0,0
64622,30.49,34.3125,28.62,0,0
64623,30.6375,34.3275,28.4425,0,0
64624,30.6375,34.28,28.445,0,0
64625,30.7675,34.2625,28.48,0,0
64626,30.8075,34.215,28.545,0,0
64627,30.935,34.04,28.4675,0,0
64628,30.8775,34.13,28.5075,0,0
64629,30.895,34.085,28.5325,0,0
64630,30.905,34.1075,28.4875,0,0
64631,30.975,34.0875,28.5725,0,0
64632,31.0375,34.0225,28.6175,0,0
64633,30.97,33.9225,28.4925,0,0
64634,31.0475,34.005,28.4525,0,0
64635,31.15,33.985,28.4475,0,0
64636,31.135,33.87,28.5125,0,0
64637,31.29,33.8175,28.4975,0,0
64638,31.355,33.7775,28.415,0,0
64639,31.3,33.7125,28.525,0,0
64640,31.33,33.665,28.4225,0,0
64641,31.4075,33.565,28.56,0,0
64642,31.425,33.64,28.575,0,0
64643,31.3775,33.5625,28.67,0,0
64644,31.295,33.46,28.7325,0,0
64645,31.3675,33.3525,28.86,0,0
64646,31.435,33.3275,28.8225,0,0
64647,31.5125,33.38,28.795,0,0
64648,31.49,33.3375,28.8575,0,0
64649,31.54,33.1725,28.86,0,0
64650,31.6425,33.1175,28.9175,0,0
64651,31.63,33.1175,28.91,0,0
64652,31.645,33.1225,28.87,0,0
64653,31.7825,32.94,28.8525,0,0
64654,31.7575,32.8975,28.83,0,0
64655,31.915,32.8325,28.8175,0,0
64656,32.1725,32.7375,28.87,0,0
64657,32.2275,32.6025,28.725,0,0
64658,32.2875,32.465,28.7575,0,0
64659,32.2725,32.415,28.7275,0,0
64660,32.375,32.44,28.955,0,0
64661,32.405,32.1775,28.9725,0,0
64662,32.535,32.17,28.98,0,0
64663,32.505,32.155,28.9475,0,0
64664,32.5175,32.0175,29.0025,0,0
64665,32.585,31.8375,29.0275,0,0
64666,32.585,31.675,29.1975,0,0
64667,32.6175,31.545,29.2375,0,0
64668,32.7825,31.41,29.32,0,0
64669,32.975,31.17,29.3725,0,0
64670,33.1675,31.0575,29.2875,0,0
64671,33.1875,30.835,29.385,0,0
64672,33.2675,30.7,29.4375,0,0
64673,33.32,30.76,29.485,0,0
64674,33.405,30.64,29.3825,0,0
64675,33.5375,30.49,29.2725,0,0
64676,33.71,30.3875,29.4975,0,0
64677,33.74,30.2525,29.405,0,0
64678,33.83,30.07,29.545,0,0
64679,33.8925,29.9325,29.6925,0,0
64680,34.0825,29.6975,29.745,0,0
64681,34.1025,29.625,29.755,0,0
64682,34.0425,29.4575,29.7375,0,0
64683,34.17,29.445,29.7675,0,0
64684,34.145,29.4125,29.8175,0,0
64685,34.305,29.3625,29.75,0,0
64686,34.345,29.225,29.645,0,0
64687,34.5925,29.1975,29.6925,0,0
64688,34.6675,29.085,29.625,0,0
64689,34.7225,29.0325,29.6575,0,0
64690,34.845,28.925,29.66,0,0
64691,34.855,28.9025,29.6325,0,0
64692,34.8225,28.8075,29.78,0,0
64693,34.8775,28.88,29.7675,0,0
64694,34.8325,28.8375,29.8675,0,0
64695,34.745,28.7775,29.8425,0,0
64696,34.8125,28.7775,29.86,0,0
64697,34.885,28.64,29.69,0,0
64698,34.915,28.625,29.6925,0,0
64699,34.8975,28.595,29.705,0,0
64700,34.935,28.6425,29.7475,0,0
64701,34.895,28.7675,29.625,0,0
64702,35.0275,28.76,29.6325,0,0
64703,34.9525,28.79,29.6725,0,0
64704,34.8675,28.8125,29.68,0,0
64705,34.92,28.8325,29.63,0,0
64706,34.855,28.81,29.56,0,0
64707,34.7875,28.8175,29.65,0,0
64708,34.785,28.8075,29.78,0,0
64709,34.75,28.8,29.64,0,0
64710,34.655,28.8125,29.6325,0,0
64711,34.7475,28.9375,29.61,0,0
64712,34.6675,28.9975,29.59,0,0
64713,34.49,28.8925,29.61,0,0
64714,34.525,28.815,29.625,0,0
64715,34.4825,28.9825,29.565,0,0
64716,34.3325,29.1925,29.5475,0,0
64717,34.28,29.19,29.8175,0,0
64718,34.215,29.325,29.785,0,0
64719,34.13,29.3525,29.7775,0,0
64720,33.9525,29.3775,29.905,0,0
64721,33.7775,29.325,29.965,0,0
64722,33.5175,29.47,30.1525,0,0
64723,33.455,29.43,30.215,0,0
64724,33.2975,29.47,30.43,0,0
64725,33.105,29.5625,30.4375,0,0
64726,33.01,29.4875,30.4825,0,0
64727,33.0425,29.4375,30.5925,0,0
64728,32.89,29.355,30.65,0,0
64729,32.8225,29.51,30.845,0,0
64730,32.5425,29.6675,30.89,0,0
64731,32.4725,29.5725,31.105,0,0
64732,32.49,29.555,31.2325,0,0
64733,32.3675,29.68,31.3625,0,0
64734,32.17,29.6625,31.37,0,0
64735,32.06,29.6275,31.3,0,0
64736,31.98,29.6975,31.4875,0,0
64737,31.845,29.6975,31.4925,0,0
64738,31.72,29.8775,31.65,0,0
64739,31.6925,29.825,31.5875,0,0
64740,31.6125,29.9375,31.6175,0,0
64741,31.56,29.92,31.7325,0,0
64742,31.3725,30.0375,31.8375,0,0
64743,31.175,29.85,31.9675,0,0
64744,31.235,29.85,31.8625,0,0
64745,31.1375,29.9425,31.9425,0,0
64746,30.925,29.9,32.065,0,0
64747,30.7925,29.905,32.29,0,0
64748,30.635,29.9675,32.2925,0,0
64749,30.5375,29.91,32.485,0,0
64750,30.4575,29.81,32.7,0,0
64751,30.44,29.8225,32.7575,0,0
64752,30.33,29.935,32.96,0,0
64753,30.215,29.7925,32.975,0,0
64754,30.215,29.965,32.9425,0,0
64755,30.2275,30.015,32.9575,0,0
64756,30.1275,29.9375,32.92,0,0
64757,30.16,30.035,32.9175,0,0
64758,30.0775,30.0325,33.0325,0,0
64759,30.0025,30.01,33.0875,0,0
64760,29.9,30.0525,33.2225,0,0
64761,29.8925,30.0425,33.2075,0,0
64762,29.99,30.1325,33.1025,0,0
64763,30.095,30.0725,32.99,0,0
64764,30,30.1125,33.0725,0,0
64765,30.18,29.9575,33.0025,0,0
64766,30.335,29.89,33.025,0,0
64767,30.2975,29.9675,32.9875,0,0
64768,30.37,30.065,32.88,0,0
64769,30.1475,30.085,32.7925,0,0
64770,30.2475,30.195,32.76,0,0
64771,30.2725,30.245,32.6775,0,0
64772,30.3125,30.185,32.57,0,0
64773,30.3075,30.325,32.4375,0,0
64774,30.4075,30.3325,32.3875,0,0
64775,30.54,30.44,32.4025,0,0
64776,30.4625,30.3975,32.08,0,0
64777,30.615,30.3575,32.255,0,0
64778,30.6075,30.4575,32.215,0,0
64779,30.5525,30.58,32.255,0,0
64780,30.5825,30.5775,32.1175,0,0
64781,30.645,30.53,32.015,0,0
64782,30.7575,30.6625,31.92,0,0
64783,30.625,30.64,31.91,0,0
64784,30.605,30.69,31.93,0,0
64785,30.46,30.7625,31.8975,0,0
64786,30.625,30.805,31.885,0,0
64787,30.63,30.825,31.8475,0,0
64788,30.61,30.875,31.625,0,0
64789,30.7225,30.9625,31.5725,0,0
64790,30.8,31.0275,31.3925,0,0
64791,30.8025,30.9625,31.3325,0,0
64792,30.7675,31.1275,31.2475,0,0
64793,30.72,31.0575,31.35,0,0
64794,30.62,31.195,31.27,0,0
64795,30.77,31.2675,31.24,0,0
64796,30.7425,31.2925,31.1675,0,0
64797,30.84,31.19,30.9925,0,0
64798,31.0475,31.2,30.835,0,0
64799,31.045,31.305,30.7875,0,0
64800,31.0525,31.295,30.7675,0,0
64801,31.17,31.3275,30.6525,0,0
64802,31.3525,31.05,30.535,0,0
64803,31.5575,31.15,30.565,0,0
64804,31.5875,31.0625,30.4375,0,0
64805,31.6775,31.07,30.27,0,0
64806,31.7525,31.0725,30.31,0,0
64807,31.895,30.99,30.2175,0,0
64808,32.035,31.05,30.06,0,0
64809,32.115,31.0125,29.9,0,0
64810,32.125,31.145,29.7925,0,0
64811,32.2075,31.1075,29.615,0,0
64812,32.2975,31.11,29.5875,0,0
64813,32.3825,31.1325,29.505,0,0
64814,32.445,31.1525,29.515,0,0
64815,32.6325,31.035,29.4025,0,0
64816,32.615,31.07,29.3275,0,0
64817,32.7425,31.0725,29.2425,0,0
64818,32.6875,31.105,29.14,0,0
64819,32.925,31.085,29.085,0,0
64820,32.99,31.0475,28.94,0,0
64821,32.9825,31.135,28.88,0,0
64822,32.9225,31.2075,28.8725,0,0
64823,32.845,31.3375,28.885,0,0
64824,32.8275,31.405,28.985,0,0
64825,32.8075,31.4275,28.8675,0,0
64826,32.7825,31.395,28.9625,0,0
64827,32.755,31.4275,28.91,0,0
64828,32.7025,31.465,28.895,0,0
64829,32.705,31.41,29.01,0,0
64830,32.7375,31.635,28.9225,0,0
64831,32.7625,31.645,28.9325,0,0
64832,32.685,31.505,28.8325,0,0
64833,32.8075,31.52,28.8925,0,0
64834,32.87,31.4675,28.975,0,0
64835,32.6825,31.4475,29.0225,0,0
64836,32.6375,31.37,29.0575,0,0
64837,32.5925,31.45,29.2,0,0
64838,32.515,31.3675,29.19,0,0
64839,32.61,31.375,29.2375,0,0
64840,32.56,31.3075,29.35,0,0
64841,32.535,31.145,29.2575,0,0
64842,32.495,31.1375,29.495,0,0
64843,32.61,31.05,29.5375,0,0
64844,32.68,31.0275,29.7325,0,0
64845,32.6425,30.9175,29.68,0,0
64846,32.645,30.7975,29.875,0,0
64847,32.5375,30.7725,29.845,0,0
64848,32.45,30.8375,29.93,0,0
64849,32.515,30.8275,30.005,0,0
64850,32.4075,30.675,30.135,0,0
64851,32.3475,30.6375,30.1375,0,0
64852,32.4475,30.555,30.215,0,0
64853,32.3575,30.4475,30.2325,0,0
64854,32.61,30.36,30.3075,0,0
64855,32.5875,30.2275,30.4375,0,0
64856,32.4825,30.295,30.4775,0,0
64857,32.6225,30.275,30.525,0,0
64858,32.5525,30.11,30.5275,0,0
64859,32.575,30.065,30.49,0,0
64860,32.625,29.9475,30.4225,0,0
64861,32.53,29.875,30.525,0,0
64862,32.67,29.85,30.655,0,0
64863,32.675,29.9375,30.74,0,0
64864,32.73,29.8125,30.76,0,0
64865,32.7,29.7375,30.7825,0,0
64866,32.6875,29.6075,30.8875,0,0
64867,32.725,29.5575,30.9475,0,0
64868,32.72,29.595,30.94,0,0
64869,32.6425,29.415,31.0475,0,0
64870,32.6825,29.305,31.105,0,0
64871,32.755,29.2375,31.165,0,0
64872,32.895,28.945,31.33,0,0
64873,32.92,28.9375,31.415,0,0
64874,32.745,28.8725,31.42,0,0
64875,32.8125,28.7225,31.3625,0,0
64876,32.77,28.485,31.5075,0,0
64877,32.8375,28.565,31.6825,0,0
64878,32.8125,28.535,31.8525,0,0
64879,32.79,28.5,31.9025,0,0
64880,32.6125,28.4325,32.07,0,0
64881,32.55,28.41,32.115,0,0
64882,32.605,28.2975,32.2925,0,0
64883,32.5175,28.3,32.265,0,0
64884,32.5775,28.31,32.165,0,0
64885,32.5225,28.155,32.215,0,0
64886,32.5125,28.2225,32.27,0,0
64887,32.4775,28.2075,32.365,0,0
64888,32.545,28.1975,32.55,0,0
64889,32.4275,28.045,32.54,0,0
64890,32.3675,28.015,32.51,0,0
64891,32.485,27.9675,32.64,0,0
64892,32.3225,27.98,32.6625,0,0
64893,32.3925,28.0425,32.59,0,0
64894,32.345,28.045,32.6575,0,0
64895,32.4775,28.07,32.635,0,0
64896,32.375,28.26,32.715,0,0
64897,32.315,28.31,32.585,0,0
64898,32.145,28.3075,32.7775,0,0
64899,32.0075,28.3825,32.8075,0,0
64900,32.02,28.3675,32.8225,0,0
64901,31.9825,28.425,32.9675,0,0
64902,31.975,28.4125,32.7525,0,0
64903,31.8675,28.46,32.75,0,0
64904,31.785,28.6825,32.725,0,0
64905,31.79,28.765,32.6475,0,0
64906,31.68,28.85,32.5925,0,0
64907,31.51,28.8775,32.6,0,0
64908,31.5175,29.045,32.545,0,0
64909,31.37,29.2225,32.57,0,0
64910,31.275,29.31,32.6575,0,0
64911,31.2325,29.3525,32.705,0,0
64912,31.1825,29.315,32.6125,0,0
64913,31.0925,29.475,32.65,0,0
64914,31.015,29.6375,32.5575,0,0
64915,31.055,29.6625,32.5475,0,0
64916,31.0175,29.6575,32.5425,0,0
64917,30.93,29.645,32.4525,0,0
64918,30.99,29.59,32.4725,0,0
64919,30.975,29.57,32.4225,0,0
64920,30.9575,29.8225,32.3975,0,0
64921,30.885,29.8025,32.255,0,0
64922,30.8325,29.975,32.2325,0,0
64923,30.775,29.9775,32.27,0,0
64924,30.685,29.9975,32.2725,0,0
64925,30.695,30.15,32.1875,0,0
64926,30.7025,30.225,32.1175,0,0
64927,30.6725,30.335,32.0125,0,0
64928,30.65,30.34,31.905,0,0
64929,30.66,30.4775,31.75,0,0
64930,30.6125,30.585,31.7325,0,0
64931,30.6625,30.6125,31.675,0,0
64932,30.63,30.765,31.545,0,0
64933,30.675,30.795,31.5875,0,0
64934,30.755,30.7525,31.5525,0,0
64935,30.8325,30.8575,31.4825,0,0
64936,30.8375,30.8525,31.4625,0,0
64937,30.8375,30.8525,31.345,0,0
64938,30.7875,30.9225,31.2725,0,0
64939,30.7875,30.9225,31.1875,0,0
64940,30.955,30.825,31.115,0,0
64941,30.9125,30.905,31.0525,0,0
64942,31.0025,31.025,30.8475,0,0
64943,30.9025,31.1825,30.76,0,0
64944,30.9825,31.11,30.7975,0,0
64945,30.8775,31.0325,30.78,0,0
64946,30.96,31.15,30.62,0,0
64947,30.955,31.1675,30.605,0,0
64948,31.0475,31.175,30.79,0,0
64949,30.9825,31.2125,30.8425,0,0
64950,30.87,31.3025,30.7075,0,0
64951,30.8925,31.2725,30.76,0,0
64952,30.81,31.305,30.6825,0,0
64953,30.8825,31.4225,30.5425,0,0
64954,30.7725,31.5575,30.62,0,0
64955,30.785,31.5575,30.6325,0,0
64956,30.765,31.575,30.7,0,0
64957,30.7925,31.45,30.7725,0,0
64958,30.92,31.4025,30.68,0,0
64959,30.9575,31.53,30.5725,0,0
64960,30.8925,31.505,30.435,0,0
64961,31.085,31.58,30.57,0,0
64962,31.065,31.515,30.5125,0,0
64963,31.06,31.555,30.6075,0,0
64964,31.0825,31.54,30.3825,0,0
64965,31.1125,31.625,30.28,0,0
64966,31.025,31.6075,30.2525,0,0
64967,30.94,31.615,30.19,0,0
64968,31.2125,31.7275,30.1325,0,0
64969,31.3075,31.765,30.1075,0,0
64970,31.36,31.675,30.0175,0,0
64971,31.3625,31.885,29.8775,0,0
64972,31.33,31.9775,29.765,0,0
64973,31.3425,32.0575,29.5475,0,0
64974,31.3575,32.11,29.455,0,0
64975,31.3875,32.1825,29.445,0,0
64976,31.315,32.2025,29.22,0,0
64977,31.3525,32.2975,29.1825,0,0
64978,31.4925,32.3125,29.075,0,0
64979,31.3175,32.4075,29.045,0,0
64980,31.33,32.595,28.985,0,0
64981,31.425,32.575,28.94,0,0
64982,31.3375,32.6175,28.8575,0,0
64983,31.375,32.6325,29.0175,0,0
64984,31.235,32.6025,28.85,0,0
64985,31.285,32.5925,28.9225,0,0
64986,31.315,32.5675,28.945,0,0
64987,31.2975,32.65,28.875,0,0
64988,31.3625,32.7575,28.8475,0,0
64989,31.3675,32.665,28.835,0,0
64990,31.3175,32.6075,28.7275,0,0
64991,31.3825,32.675,28.79,0,0
64992,31.39,32.6125,28.685,0,0
64993,31.445,32.755,28.66,0,0
64994,31.455,32.7875,28.7,0,0
64995,31.4125,32.81,28.5125,0,0
64996,31.3675,32.755,28.5275,0,0
64997,31.3075,32.805,28.64,0,0
64998,31.4425,32.67,28.675,0,0
64999,31.5725,32.745,28.7975,0,0
65000,31.53,32.545,28.6925,0,0
65001,31.53,32.61,28.7225,0,0
65002,31.595,32.7375,28.6975,0,0
65003,31.47,32.755,28.765,0,0
65004,31.525,32.7,28.8175,0,0
65005,31.635,32.595,28.765,0,0
65006,31.6475,32.6075,28.725,0,0
65007,31.67,32.59,28.5075,0,0
65008,31.7975,32.6275,28.6375,0,0
65009,31.735,32.63,28.61,0,0
65010,31.8625,32.545,28.7475,0,0
65011,31.905,32.4925,28.5625,0,0
65012,31.9275,32.385,28.4675,0,0
65013,31.95,32.5175,28.6275,0,0
65014,32.025,32.5175,28.53,0,0
65015,32.05,32.32,28.55,0,0
65016,32.0625,32.355,28.6925,0,0
65017,32.0525,32.285,28.59,0,0
65018,32.285,32.0825,28.75,0,0
65019,32.235,32.015,28.8125,0,0
65020,32.4125,31.93,28.7425,0,0
65021,32.415,31.7675,28.9075,0,0
65022,32.4125,31.5775,28.9225,0,0
65023,32.615,31.515,28.9275,0,0
65024,32.6925,31.4525,28.8875,0,0
65025,32.74,31.445,28.8125,0,0
65026,32.765,31.3225,28.805,0,0
65027,32.895,31.2625,28.875,0,0
65028,32.8425,31.16,28.895,0,0
65029,32.94,31.0875,29.0975,0,0
65030,32.9225,30.995,29.0225,0,0
65031,32.86,30.87,29.23,0,0
65032,32.7825,30.8625,29.23,0,0
65033,32.86,30.8525,29.5175,0,0
65034,32.895,30.65,29.3875,0,0
65035,32.88,30.575,29.4,0,0
65036,32.8225,30.525,29.355,0,0
65037,32.84,30.7075,29.4625,0,0
65038,32.815,30.73,29.415,0,0
65039,32.7375,30.8275,29.5475,0,0
65040,32.66,30.78,29.5975,0,0
65041,32.7025,30.635,29.675,0,0
65042,32.6475,30.695,29.655,0,0
65043,32.645,30.7475,29.5875,0,0
65044,32.5125,30.7275,29.6675,0,0
65045,32.655,30.69,29.6275,0,0
65046,32.695,30.9225,29.7875,0,0
65047,32.6275,30.75,29.8175,0,0
65048,32.66,30.6475,29.9775,0,0
65049,32.575,30.56,29.9425,0,0
65050,32.7075,30.56,29.9775,0,0
65051,32.72,30.4725,30.1375,0,0
65052,32.515,30.4425,30.1625,0,0
65053,32.4275,30.3825,30.315,0,0
65054,32.355,30.22,30.2925,0,0
65055,32.2775,30.28,30.3825,0,0
65056,32.2075,30.3125,30.4025,0,0
65057,32.295,30.4025,30.4025,0,0
65058,32.345,30.3725,30.36,0,0
65059,32.18,30.3375,30.3475,0,0
65060,32.175,30.465,30.435,0,0
65061,32.1325,30.375,30.4125,0,0
65062,31.98,30.3275,30.3975,0,0
65063,31.955,30.4125,30.52,0,0
65064,31.965,30.3375,30.545,0,0
65065,32.0975,30.58,30.605,0,0
65066,32.0775,30.55,30.4975,0,0
65067,32.0275,30.5075,30.6275,0,0
65068,31.9975,30.515,30.4975,0,0
65069,31.9925,30.595,30.5525,0,0
65070,31.9525,30.575,30.4775,0,0
65071,31.99,30.4325,30.4475,0,0
65072,31.9575,30.64,30.4475,0,0
65073,31.9425,30.675,30.385,0,0
65074,31.8625,30.7025,30.3975,0,0
65075,31.8025,30.82,30.4325,0,0
65076,31.82,30.85,30.3375,0,0
65077,31.85,31.02,30.4925,0,0
65078,31.8525,30.9375,30.48,0,0
65079,31.725,30.95,30.4375,0,0
65080,31.775,30.98,30.42,0,0
65081,31.755,30.955,30.48,0,0
65082,31.5975,30.9,30.4375,0,0
65083,31.565,30.8275,30.41,0,0
65084,31.52,30.985,30.43,0,0
65085,31.56,30.95,30.45,0,0
65086,31.4625,30.825,30.3525,0,0
65087,31.4775,30.955,30.4425,0,0
65088,31.5025,31.08,30.5325,0,0
65089,31.4625,30.98,30.485,0,0
65090,31.4175,31.0075,30.3525,0,0
65091,31.38,31.195,30.3675,0,0
65092,31.1925,31.2675,30.375,0,0
65093,31.2025,31.29,30.445,0,0
65094,31.08,31.31,30.34,0,0
65095,31.12,31.4125,30.275,0,0
65096,31.0375,31.555,30.2925,0,0
65097,31.175,31.6325,30.2925,0,0
65098,31.3125,31.5925,30.21,0,0
65099,31.17,31.5375,30.1825,0,0
65100,31.1075,31.635,30.2725,0,0
65101,31.215,31.6725,30.2325,0,0
65102,31.24,31.66,30.0425,0,0
65103,31.2425,31.6175,30.0875,0,0
65104,31.2375,31.6375,30.06,0,0
65105,31.255,31.655,30.045,0,0
65106,31.2275,31.705,29.985,0,0
65107,31.25,31.6,29.9,0,0
65108,31.2725,31.6225,29.8875,0,0
65109,31.19,31.7375,29.87,0,0
65110,31.2775,31.6775,29.92,0,0
65111,31.2975,31.565,29.815,0,0
65112,31.425,31.535,29.7575,0,0
65113,31.62,31.3625,29.7525,0,0
65114,31.66,31.39,29.715,0,0
65115,31.73,31.415,29.6775,0,0
65116,31.7,31.2625,29.67,0,0
65117,31.6225,31.3375,29.5925,0,0
65118,31.76,31.3975,29.5625,0,0
65119,31.795,31.3175,29.595,0,0
65120,31.8725,31.32,29.375,0,0
65121,32.0425,31.3475,29.345,0,0
65122,32.03,31.225,29.3275,0,0
65123,32.15,31.2125,29.32,0,0
65124,32.25,31.155,29.31,0,0
65125,32.205,31.1925,29.345,0,0
65126,32.375,31.0325,29.2875,0,0
65127,32.3075,31.0225,29.255,0,0
65128,32.385,30.8525,29.2825,0,0
65129,32.3925,30.89,29.295,0,0
65130,32.475,30.9775,29.23,0,0
65131,32.7375,31.05,29.1,0,0
65132,32.7225,30.9925,29.05,0,0
65133,32.725,31.0325,28.855,0,0
65134,32.6175,31.05,28.79,0,0
65135,32.725,30.915,28.905,0,0
65136,32.7025,30.825,28.8875,0,0
65137,32.765,30.8975,28.96,0,0
65138,32.735,30.91,28.9775,0,0
65139,32.85,30.82,29.055,0,0
65140,32.7075,30.775,29.0375,0,0
65141,32.8875,30.615,29.175,0,0
65142,32.9,30.5025,29.165,0,0
65143,32.9225,30.3725,29.305,0,0
65144,33.0725,30.4025,29.165,0,0
65145,32.6875,30.5275,29.1875,0,0
65146,32.775,30.4625,29.385,0,0
65147,32.8625,30.5625,29.485,0,0
65148,32.8475,30.4175,29.4875,0,0
65149,32.885,30.4175,29.655,0,0
65150,32.7375,30.5125,29.6125,0,0
65151,32.655,30.415,29.5875,0,0
65152,32.5625,30.5325,29.6675,0,0
65153,32.445,30.4675,29.7375,0,0
65154,32.4,30.47,29.7625,0,0
65155,32.4275,30.48,29.8425,0,0
65156,32.41,30.4775,29.7525,0,0
65157,32.43,30.465,29.6875,0,0
65158,32.2325,30.5175,29.8075,0,0
65159,32.1625,30.4975,29.8625,0,0
65160,32.1,30.3825,30,0,0
65161,32.0825,30.4425,30.0575,0,0
65162,32.1475,30.4625,30.075,0,0
65163,32.1025,30.495,30.1325,0,0
65164,31.9875,30.305,30.32,0,0
65165,31.98,30.4425,30.3425,0,0
65166,31.86,30.4825,30.4675,0,0
65167,31.9175,30.33,30.48,0,0
65168,31.9,30.335,30.4775,0,0
65169,31.895,30.415,30.5475,0,0
65170,31.84,30.2975,30.605,0,0
65171,31.6475,30.195,30.7,0,0
65172,31.725,30.175,30.6875,0,0
65173,31.6575,30.1875,30.7625,0,0
65174,31.61,30.23,30.8775,0,0
65175,31.405,30.2125,30.87,0,0
65176,31.4775,30.1425,31.0125,0,0
65177,31.37,30.145,31.1475,0,0
65178,31.4275,30.1725,31.24,0,0
65179,31.4125,30.13,31.21,0,0
65180,31.3625,30.0175,31.315,0,0
65181,31.295,29.83,31.45,0,0
65182,31.29,29.7075,31.5,0,0
65183,31.335,29.72,31.52,0,0
65184,31.31,29.6275,31.5775,0,0
65185,31.505,29.545,31.45,0,0
65186,31.525,29.5225,31.5775,0,0
65187,31.4725,29.45,31.5225,0,0
65188,31.4025,29.44,31.5825,0,0
65189,31.3025,29.405,31.74,0,0
65190,31.455,29.4025,31.75,0,0
65191,31.395,29.425,31.765,0,0
65192,31.3275,29.3225,31.8975,0,0
65193,31.365,29.4,32.0125,0,0
65194,31.3725,29.2425,31.99,0,0
65195,31.3725,29.23,31.91,0,0
65196,31.3775,29.22,32.1525,0,0
65197,31.2825,29.15,32.1975,0,0
65198,31.355,29.0775,32.23,0,0
65199,31.4425,29.0375,32.2375,0,0
65200,31.3875,28.95,32.3975,0,0
65201,31.4175,29.0525,32.4625,0,0
65202,31.42,28.9025,32.4525,0,0
65203,31.5,28.79,32.525,0,0
65204,31.5325,28.7,32.5775,0,0
65205,31.55,28.635,32.5775,0,0
65206,31.4825,28.6775,32.6075,0,0
65207,31.6075,28.7225,32.6475,0,0
65208,31.5825,28.755,32.5525,0,0
65209,31.605,28.745,32.63,0,0
65210,31.56,28.74,32.6475,0,0
65211,31.625,28.73,32.6175,0,0
65212,31.5825,28.76,32.5275,0,0
65213,31.5625,28.635,32.4725,0,0
65214,31.6875,28.645,32.63,0,0
65215,31.6075,28.7075,32.6175,0,0
65216,31.72,28.5975,32.5275,0,0
65217,31.745,28.555,32.56,0,0
65218,31.73,28.7075,32.5175,0,0
65219,31.565,28.6325,32.615,0,0
65220,31.5275,28.6725,32.615,0,0
65221,31.5075,28.675,32.7325,0,0
65222,31.545,28.68,32.82,0,0
65223,31.5875,28.5725,32.6925,0,0
65224,31.585,28.7375,32.5225,0,0
65225,31.3875,28.715,32.62,0,0
65226,31.3125,28.865,32.5675,0,0
65227,31.38,28.8425,32.6175,0,0
65228,31.2425,28.875,32.5125,0,0
65229,31.3325,29.0075,32.625,0,0
65230,31.2525,28.935,32.565,0,0
65231,31.4275,28.905,32.6525,0,0
65232,31.38,28.9325,32.6175,0,0
65233,31.195,28.97,32.61,0,0
65234,31.1675,28.9175,32.615,0,0
65235,31.21,28.9525,32.4975,0,0
65236,31.125,28.9975,32.5875,0,0
65237,31.1325,29.0325,32.675,0,0
65238,31.085,28.9625,32.7225,0,0
65239,31.0375,29.0525,32.795,0,0
65240,31.07,29.1175,32.7725,0,0
65241,31.0275,29.0675,32.6775,0,0
65242,30.9125,29.06,32.7075,0,0
65243,30.94,29.1125,32.7225,0,0
65244,30.885,29.155,32.7825,0,0
65245,30.8875,29.2175,32.9475,0,0
65246,30.8375,29.1325,32.9475,0,0
65247,30.895,29.065,32.8875,0,0
65248,30.74,29.1525,32.93,0,0
65249,30.7225,29.32,32.9125,0,0
65250,30.7925,29.2175,32.935,0,0
65251,30.685,29.18,32.87,0,0
65252,30.705,29.215,32.93,0,0
65253,30.615,29.2725,32.9625,0,0
65254,30.5275,29.3,33.03,0,0
65255,30.5325,29.3575,33.05,0,0
65256,30.3525,29.4475,33.145,0,0
65257,30.3275,29.56,33.1775,0,0
65258,30.36,29.6275,33.2225,0,0
65259,30.145,29.6825,33.1825,0,0
65260,30.105,29.73,32.9475,0,0
65261,30.175,29.8325,33.015,0,0
65262,29.98,29.8775,32.9525,0,0
65263,30.0525,29.8575,32.9325,0,0
65264,30.0025,29.885,33.0525,0,0
65265,29.9,29.915,33.01,0,0
65266,29.8675,30.0325,32.97,0,0
65267,29.7975,30.0925,33.0175,0,0
65268,29.8425,30.3225,33.035,0,0
65269,29.78,30.255,32.8,0,0
65270,29.655,30.37,32.81,0,0
65271,29.6475,30.5325,32.895,0,0
65272,29.46,30.45,32.87,0,0
65273,29.4425,30.585,32.905,0,0
65274,29.645,30.5775,32.905,0,0
65275,29.605,30.7275,32.68,0,0
65276,29.615,30.75,32.74,0,0
65277,29.63,30.82,32.77,0,0
65278,29.435,30.7725,32.7175,0,0
65279,29.46,30.86,32.72,0,0
65280,29.4725,30.955,32.78,0,0
65281,29.5025,30.9425,32.715,0,0
65282,29.4425,31.085,32.6825,0,0
65283,29.45,31.08,32.65,0,0
65284,29.2825,31.075,32.6575,0,0
65285,29.4375,31.0625,32.7625,0,0
65286,29.395,31.18,32.6,0,0
65287,29.405,31.19,32.535,0,0
65288,29.46,31.285,32.4425,0,0
65289,29.45,31.255,32.36,0,0
65290,29.485,31.3225,32.32,0,0
65291,29.4,31.5075,32.2625,0,0
65292,29.3675,31.495,32.285,0,0
