mcs,s1,s2,s3,s4,s5
31625,6.49,31.4575,32.3675,22.55,0
31626,6.525,31.515,32.2475,22.55,0
31627,6.555,31.62,32.1925,22.515,0
31628,6.57,31.66,32.2275,22.51,0
31629,6.5925,31.63,32.12,22.26,0
31630,6.605,31.8,32.155,22.355,0
31631,6.665,31.8175,32.125,22.39,0
31632,6.665,31.915,31.995,22.33,0
31633,6.7375,31.935,31.95,22.4125,0
31634,6.7025,31.985,31.86,22.3375,0
31635,6.73,32.12,31.935,22.2775,0
31636,6.725,32.255,31.895,22.2475,0
31637,6.73,32.3175,31.8525,22.1975,0
31638,6.7425,32.355,31.6825,22.165,0
31639,6.78,32.46,31.6025,22.2025,0
31640,6.79,32.4775,31.6275,22.155,0
31641,6.7725,32.47,31.505,22.21,0
31642,6.7575,32.415,31.5525,22.125,0
31643,6.7925,32.3675,31.645,22.13,0
31644,6.7525,32.4125,31.75,22.1275,0
31645,6.8175,32.44,31.7,22.1325,0
31646,6.785,32.4075,31.665,22.195,0
31647,6.785,32.5275,31.475,22.31,0
31648,6.84,32.38,31.4575,22.1775,0
31649,6.7375,32.3775,31.555,22.23,0
31650,6.7475,32.3775,31.525,22.3125,0
31651,6.75,32.3175,31.53,22.2125,0
31652,6.765,32.255,31.6675,22.2675,0
31653,6.7675,32.225,31.685,22.2775,0
31654,6.7825,32.0975,31.66,22.2175,0
31655,6.7525,31.94,31.585,22.2975,0
31656,6.785,31.9825,31.6475,22.3825,0
31657,6.8,31.975,31.5625,22.4025,0
31658,6.7975,31.92,31.5625,22.4725,0
31659,6.795,31.8525,31.37,22.64,0
31660,6.775,31.8925,31.4025,22.7,0
31661,6.7825,31.955,31.4325,22.8825,0
31662,6.795,31.925,31.4425,22.8875,0
31663,6.7875,31.7975,31.535,22.895,0
31664,6.78,31.62,31.6025,22.96,0
31665,6.79,31.5925,31.6075,23.0225,0
31666,6.735,31.38,31.6025,23.0325,0
31667,6.8075,31.3475,31.655,23.1725,0
31668,6.8475,31.3,31.6275,23.295,0
31669,6.845,31.335,31.525,23.3075,0
31670,6.86,31.275,31.36,23.2675,0
31671,6.9075,31.185,31.4225,23.32,0
31672,6.865,31.0925,31.37,23.5175,0
31673,6.865,30.8975,31.3975,23.5825,0
31674,6.89,30.9375,31.3475,23.7175,0
31675,6.89,30.88,31.205,23.7475,0
31676,6.91,30.9075,31.13,23.8025,0
31677,6.975,30.92,31.1425,23.9025,0
31678,6.9275,30.9075,31.055,23.9725,0
31679,6.9575,30.945,30.925,24.05,0
31680,6.965,30.89,30.8875,24.125,0
31681,6.9875,30.6875,30.8575,24.1825,0
31682,6.97,30.6025,30.8775,24.2675,0
31683,7.0175,30.4875,30.835,24.3325,0
31684,7.0375,30.4825,30.925,24.4475,0
31685,6.995,30.45,31.0625,24.465,0
31686,6.9725,30.31,30.9375,24.4375,0
31687,7.025,30.2175,31,24.4775,0
31688,7.05,30.1525,31.0225,24.515,0
31689,7.1025,30.0725,30.9625,24.5,0
31690,7.0225,29.975,30.9525,24.695,0
31691,7.045,29.9875,30.9875,24.5775,0
31692,7.0425,30.055,30.86,24.6575,0
31693,7.05,30.05,30.9875,24.755,0
31694,7.0375,29.925,31.0625,24.595,0
31695,7.0075,29.9825,30.945,24.535,0
31696,7.05,30.015,31.12,24.5425,0
31697,7.0575,29.9075,31.1525,24.57,0
31698,7.0375,30.0075,31.1625,24.4675,0
31699,6.9825,29.9225,31.19,24.4225,0
31700,6.9625,29.865,31.2875,24.555,0
31701,6.8975,29.9725,31.245,24.545,0
31702,6.8825,30.14,31.33,24.47,0
31703,6.8875,30.1275,31.075,24.4525,0
31704,6.8325,30.1775,31.185,24.515,0
31705,6.8125,30.3075,31.1525,24.65,0
31706,6.7325,30.3325,31.06,24.5625,0
31707,6.7125,30.54,31.0575,24.505,0
31708,6.7075,30.5625,30.8975,24.55,0
31709,6.6875,30.6075,30.86,24.51,0
31710,6.61,30.6125,30.765,24.4425,0
31711,6.5975,30.7425,30.7575,24.52,0
31712,6.6025,30.8225,30.6875,24.605,0
31713,6.5825,30.985,30.5325,24.645,0
31714,6.4775,31.0675,30.4475,24.615,0
31715,6.48,31.1625,30.465,24.5225,0
31716,6.4275,31.2675,30.5025,24.545,0
31717,6.375,31.2475,30.4925,24.3925,0
31718,6.4125,31.2575,30.555,24.4525,0
31719,6.295,31.3275,30.4575,24.3975,0
31720,6.29,31.39,30.4,24.455,0
31721,6.2675,31.6325,30.265,24.3575,0
31722,6.21,31.84,30.3175,24.3625,0
31723,6.15,31.9725,30.1575,24.3325,0
31724,6.09,32.0825,30.1825,24.355,0
31725,6.045,32.11,30.1025,24.255,0
31726,6.025,32.3075,30.0725,24.2125,0
31727,5.9475,32.3375,30.1525,24.1825,0
31728,5.9325,32.3875,30.2175,24.22,0
31729,5.9275,32.45,30.3025,24.1725,0
31730,5.8675,32.5925,30.28,24.1975,0
31731,5.7825,32.5125,30.2725,24.15,0
31732,5.71,32.5325,30.4275,24.085,0
31733,5.665,32.6925,30.355,24.0325,0
31734,5.62,32.815,30.27,23.9625,0
31735,5.6175,32.8375,30.29,23.8475,0
31736,5.5375,32.895,30.1775,23.77,0
31737,5.47,32.8925,30.365,23.8775,0
31738,5.505,32.8425,30.325,23.945,0
31739,5.445,33.0075,30.295,23.8725,0
31740,5.405,33.1175,30.3925,23.915,0
31741,5.3775,33.05,30.495,23.985,0
31742,5.3125,33.0775,30.4325,23.95,0
31743,5.2425,33.245,30.18,23.955,0
31744,5.13,33.185,30.2875,23.9375,0
31745,5.125,33.2225,30.32,23.945,0
31746,5.06,33.1775,30.4375,24.0025,0
31747,4.985,33.16,30.3875,24.0525,0
31748,4.99,33.275,30.325,24.15,0
31749,4.965,33.0725,30.365,24.21,0
31750,4.9525,33.1225,30.425,24.3175,0
31751,4.9625,33.2225,30.25,24.2875,0
31752,4.985,33.045,30.3825,24.3225,0
31753,4.9625,33.31,30.3975,24.3275,0
31754,4.9425,33.12,30.3525,24.435,0
31755,4.9175,33.2275,30.425,24.4875,0
31756,4.975,33.0225,30.4625,24.44,0
31757,4.98,33.03,30.5525,24.54,0
31758,4.975,32.9125,30.5325,24.535,0
31759,4.9625,32.8325,30.585,24.5525,0
31760,4.965,32.7625,30.5425,24.6425,0
31761,4.955,32.6175,30.7825,24.8575,0
31762,4.9325,32.5725,30.6325,24.84,0
31763,4.9575,32.4125,30.7725,24.8525,0
31764,4.9625,32.4125,30.7225,24.9925,0
31765,5.015,32.1975,30.8225,24.905,0
31766,5.0425,32.29,30.815,24.8925,0
31767,5.0225,32.18,30.755,24.8525,0
31768,5.045,32.045,30.85,24.965,0
31769,5.055,31.98,30.8875,25.1425,0
31770,5.0975,31.985,30.7625,25.195,0
31771,5.1375,31.8475,30.6725,25.3525,0
31772,5.1675,31.695,30.685,25.4025,0
31773,5.2325,31.6675,30.615,25.435,0
31774,5.2825,31.615,30.38,25.53,0
31775,5.3,31.6275,30.34,25.6725,0
31776,5.3175,31.64,30.2225,25.6,0
31777,5.38,31.5675,30.2475,25.785,0
31778,5.4025,31.545,30.105,25.8525,0
31779,5.425,31.6875,30.0025,25.8575,0
31780,5.4275,31.5275,30.035,25.88,0
31781,5.43,31.455,29.9625,26,0
31782,5.5025,31.405,30.025,26.0175,0
31783,5.47,31.2575,29.9975,26.035,0
31784,5.525,31.195,30.025,26.0425,0
31785,5.545,31.195,30.0325,25.9275,0
31786,5.625,31.175,29.9675,25.92,0
31787,5.635,31.085,30.0275,26.085,0
31788,5.7275,31.135,29.94,26.1575,0
31789,5.7175,30.9725,29.885,26.215,0
31790,5.79,30.925,29.8825,26.1825,0
31791,5.88,30.9875,29.895,26.095,0
31792,6.0025,30.9025,29.81,26.1425,0
31793,6.045,30.8275,29.8525,26.1225,0
31794,6.115,30.59,29.7975,26.1975,0
31795,6.15,30.7425,29.795,26.18,0
31796,6.1975,30.6,29.925,26.0625,0
31797,6.1925,30.62,29.9325,25.9675,0
31798,6.2925,30.5325,29.9025,26.0675,0
31799,6.3125,30.59,29.8825,25.935,0
31800,6.355,30.6575,30.06,25.9275,0
31801,6.3975,30.6125,29.9425,25.9325,0
31802,6.42,30.565,30.0975,25.82,0
31803,6.5375,30.57,30.0775,25.7625,0
31804,6.5675,30.55,30.195,25.615,0
31805,6.585,30.5475,30.29,25.5025,0
31806,6.615,30.595,30.3275,25.2975,0
31807,6.665,30.5725,30.465,25.095,0
31808,6.7425,30.565,30.5625,25.01,0
31809,6.8225,30.6175,30.6275,24.855,0
31810,6.83,30.6675,30.63,24.9775,0
31811,6.925,30.6275,30.915,24.8975,0
31812,6.9625,30.41,30.895,24.8375,0
31813,7.0025,30.3875,31.0075,24.6375,0
31814,7.0075,30.3525,31.0875,24.57,0
31815,7.0675,30.2575,31.125,24.58,0
31816,7.145,30.2525,31.0525,24.5875,0
31817,7.21,30.1975,31.05,24.58,0
31818,7.325,30.06,31.125,24.4275,0
31819,7.4175,30.0625,31.195,24.3675,0
31820,7.445,30.0925,31.2775,24.3225,0
31821,7.4125,29.9425,31.3725,24.2575,0
31822,7.485,29.8725,31.395,24.2625,0
31823,7.55,30.04,31.4375,24.1925,0
31824,7.58,29.9225,31.5575,23.98,0
31825,7.635,29.8625,31.5725,23.935,0
31826,7.655,29.71,31.6475,23.975,0
31827,7.6525,29.855,31.7875,23.875,0
31828,7.655,29.85,31.905,23.5475,0
31829,7.6575,29.905,31.91,23.5775,0
31830,7.6525,29.85,32.0475,23.63,0
31831,7.7,29.88,32.0675,23.6075,0
31832,7.695,29.8875,32.0075,23.59,0
31833,7.6875,29.9375,32.06,23.4525,0
31834,7.78,29.8525,32.22,23.36,0
31835,7.78,29.7875,32.3,23.31,0
31836,7.785,29.875,32.2775,23.235,0
31837,7.77,29.7875,32.5275,23.04,0
31838,7.7425,29.885,32.5325,23.07,0
31839,7.775,29.895,32.37,23.0325,0
31840,7.75,29.87,32.6125,22.9375,0
31841,7.7675,29.7875,32.7125,22.94,0
31842,7.8,29.8225,32.7775,22.8925,0
31843,7.805,29.8225,32.8,22.81,0
31844,7.755,29.915,32.8525,22.6525,0
31845,7.77,29.94,32.8575,22.715,0
31846,7.7075,30.025,32.86,22.6825,0
31847,7.785,30.0775,32.7975,22.74,0
31848,7.7425,30.055,32.7525,22.7475,0
31849,7.7375,29.955,32.75,22.705,0
31850,7.71,30.1275,32.765,22.685,0
31851,7.6925,30.0825,32.8225,22.69,0
31852,7.71,30.1,32.895,22.72,0
31853,7.685,30.165,32.9025,22.635,0
31854,7.675,30.24,32.9025,22.475,0
31855,7.68,30.1425,32.95,22.4525,0
31856,7.61,30.04,32.93,22.3825,0
31857,7.545,30.1125,33.0025,22.3775,0
31858,7.5025,30.2375,33.1175,22.34,0
31859,7.515,30.2575,33.21,22.3525,0
31860,7.4525,30.265,33.23,22.395,0
31861,7.3625,30.2725,33.3,22.3725,0
31862,7.3425,30.1875,33.43,22.37,0
31863,7.2825,30.2275,33.265,22.505,0
31864,7.245,30.1,33.4675,22.3625,0
31865,7.2275,30.16,33.4125,22.3425,0
31866,7.2275,30.1425,33.5225,22.43,0
31867,7.175,30.07,33.5225,22.4075,0
31868,7.11,30.0425,33.56,22.515,0
31869,7.0575,30.105,33.49,22.5275,0
31870,6.975,30.08,33.4675,22.605,0
31871,6.9225,30.1,33.6725,22.6575,0
31872,6.885,30.11,33.7725,22.675,0
31873,6.8275,30.08,33.8725,22.775,0
31874,6.7675,30.0525,33.855,22.6425,0
31875,6.6925,30.01,33.925,22.67,0
31876,6.7225,30.0725,33.905,22.7975,0
31877,6.6025,30.17,33.905,22.7775,0
31878,6.56,30.07,33.845,22.88,0
31879,6.44,30.1625,33.74,22.9025,0
31880,6.4175,30.2925,33.6975,22.8925,0
31881,6.345,30.395,33.685,22.925,0
31882,6.295,30.4325,33.715,23.0575,0
31883,6.1825,30.4125,33.7175,23.105,0
31884,6.105,30.3675,33.4875,23.285,0
31885,6.085,30.4525,33.4725,23.255,0
31886,6.0825,30.56,33.4925,23.3375,0
31887,6.1125,30.5925,33.3575,23.3275,0
31888,5.9825,30.5675,33.245,23.305,0
31889,5.9375,30.6175,33.245,23.4525,0
31890,5.945,30.82,33.26,23.5425,0
31891,5.93,30.7625,33.0325,23.685,0
31892,5.8775,30.71,32.7725,23.76,0
31893,5.8625,30.745,32.67,23.9875,0
31894,5.8275,30.8375,32.6425,24.0375,0
31895,5.81,30.8325,32.6175,24.085,0
31896,5.7775,30.9,32.4425,24.05,0
31897,5.755,30.875,32.4625,24.18,0
31898,5.7425,30.89,32.42,24.3175,0
31899,5.6925,31.065,32.38,24.4525,0
31900,5.7125,31.0125,32.315,24.5775,0
31901,5.655,31.0775,32.085,24.635,0
31902,5.65,31.3025,31.9225,24.6875,0
31903,5.6125,31.41,31.7225,24.6225,0
31904,5.595,31.495,31.705,24.605,0
31905,5.565,31.32,31.6025,24.6375,0
31906,5.6275,31.425,31.5575,24.785,0
31907,5.605,31.4575,31.4175,24.8,0
31908,5.63,31.48,31.205,24.895,0
31909,5.615,31.635,31.1775,24.9975,0
31910,5.6125,31.725,31.06,25.115,0
31911,5.545,31.76,30.7525,25.15,0
31912,5.555,31.8925,30.6875,25.255,0
31913,5.525,31.94,30.5825,25.3675,0
31914,5.4775,31.9975,30.445,25.3175,0
31915,5.475,31.9075,30.3975,25.415,0
31916,5.455,31.8575,30.2725,25.5875,0
31917,5.48,31.9525,30.145,25.655,0
31918,5.4525,31.83,30.125,25.74,0
31919,5.4725,31.8825,30.0075,25.89,0
31920,5.405,31.855,29.9475,25.9975,0
31921,5.385,32.035,29.985,26.115,0
31922,5.34,32.005,29.9725,26.07,0
31923,5.35,31.9825,29.8275,26.17,0
31924,5.3875,32.0475,29.595,26.2525,0
31925,5.3375,32.1525,29.5475,26.41,0
31926,5.285,32.035,29.47,26.46,0
31927,5.2975,32.035,29.4075,26.6225,0
31928,5.35,32.0025,29.3375,26.73,0
31929,5.3575,32.0325,29.0775,26.775,0
31930,5.335,32.19,29.0925,26.86,0
31931,5.36,32.14,28.9425,26.87,0
31932,5.41,32.0825,28.78,27.025,0
31933,5.3475,32.1325,28.8475,27.0425,0
31934,5.3475,32.1675,28.71,27.15,0
31935,5.345,32.11,28.7175,27.3675,0
31936,5.3475,32.055,28.6325,27.4,0
31937,5.4075,32.0625,28.6875,27.395,0
31938,5.395,32.1425,28.6475,27.41,0
31939,5.49,32.06,28.6475,27.2575,0
31940,5.495,32.1175,28.6125,27.285,0
31941,5.5025,32.1425,28.49,27.1775,0
31942,5.5525,32.075,28.46,27.18,0
31943,5.5475,32.0175,28.485,27.2425,0
31944,5.5975,31.925,28.6025,27.2175,0
31945,5.6475,32.01,28.525,27.3675,0
31946,5.6875,31.79,28.5275,27.4175,0
31947,5.725,31.725,28.555,27.435,0
31948,5.755,31.635,28.515,27.4725,0
31949,5.82,31.5175,28.52,27.4225,0
31950,5.82,31.4725,28.625,27.46,0
31951,5.8775,31.4425,28.6225,27.5475,0
31952,5.9175,31.3625,28.5275,27.615,0
31953,5.91,31.3775,28.6525,27.675,0
31954,6.0075,31.2275,28.645,27.61,0
31955,6.01,31.195,28.5425,27.63,0
31956,6.0325,31.0525,28.58,27.5925,0
31957,6.105,30.9175,28.6525,27.6025,0
31958,6.17,30.85,28.695,27.6275,0
31959,6.145,30.79,28.6675,27.5525,0
31960,6.2425,30.6475,28.77,27.5475,0
31961,6.24,30.5675,28.735,27.6425,0
31962,6.265,30.6175,28.7525,27.5825,0
31963,6.3675,30.6525,28.765,27.65,0
31964,6.4525,30.58,28.8525,27.4775,0
31965,6.47,30.535,28.85,27.4775,0
31966,6.5425,30.3125,28.935,27.4475,0
31967,6.5875,30.15,29.03,27.375,0
31968,6.69,30.105,29.01,27.285,0
31969,6.715,30.1025,29.0325,27.275,0
31970,6.8125,30.08,29.1025,27.2925,0
31971,6.7875,30.05,29.15,27.1775,0
31972,6.8175,30.035,29.2725,27.0675,0
31973,6.91,29.9825,29.355,26.98,0
31974,7.0325,29.905,29.42,26.9175,0
31975,7.0475,29.9025,29.3375,26.89,0
31976,7.1,29.7525,29.4875,26.795,0
31977,7.1825,29.7475,29.495,26.7425,0
31978,7.24,29.635,29.565,26.775,0
31979,7.2925,29.5725,29.4425,26.695,0
31980,7.3875,29.52,29.44,26.71,0
31981,7.3875,29.6575,29.5175,26.6425,0
31982,7.4275,29.52,29.55,26.475,0
31983,7.47,29.335,29.4875,26.5325,0
31984,7.5725,29.41,29.5825,26.4075,0
31985,7.67,29.29,29.5725,26.295,0
31986,7.73,29.31,29.64,26.3425,0
31987,7.7875,29.2825,29.6525,26.3875,0
31988,7.7975,29.2225,29.74,26.195,0
31989,7.835,29.335,29.8275,26.105,0
31990,7.8375,29.4775,29.965,25.98,0
31991,7.845,29.4525,29.9525,25.875,0
31992,7.87,29.4525,30.035,25.6825,0
31993,7.895,29.5475,30.11,25.6625,0
31994,7.935,29.535,30.1725,25.525,0
31995,7.9425,29.3325,30.13,25.535,0
31996,7.93,29.4325,30.175,25.4725,0
31997,7.8875,29.5275,30.3325,25.3725,0
31998,7.925,29.53,30.405,25.225,0
31999,7.9225,29.65,30.36,25.085,0
32000,7.9625,29.6475,30.42,24.9725,0
32001,8.0125,29.625,30.4425,24.9225,0
32002,8.055,29.6125,30.385,24.865,0
32003,8.105,29.7925,30.565,24.6575,0
32004,8.1375,29.73,30.73,24.575,0
32005,8.1375,29.785,30.7875,24.45,0
32006,8.11,29.8425,30.655,24.3375,0
32007,8.0775,29.9225,30.775,24.265,0
32008,8.0975,29.925,30.8425,24.1675,0
32009,8.0725,29.7775,30.905,24.0075,0
32010,8.075,29.8,30.9125,24.055,0
32011,8.1275,29.945,31.045,24.085,0
32012,8.115,30.01,31.07,24.0375,0
32013,8.09,29.93,31.185,23.855,0
32014,8.0425,29.83,31.125,23.945,0
32015,7.9825,29.775,31.2225,23.695,0
32016,7.97,29.92,31.21,23.74,0
32017,7.8875,29.9475,31.17,23.745,0
32018,7.865,29.9725,31.2125,23.7625,0
32019,7.8025,30.095,31.1175,23.6825,0
32020,7.7275,30.1925,31.23,23.6325,0
32021,7.6475,30.2225,31.3875,23.675,0
32022,7.6575,30.2425,31.29,23.535,0
32023,7.65,30.325,31.32,23.56,0
32024,7.665,30.395,31.325,23.565,0
32025,7.635,30.4625,31.23,23.6,0
32026,7.665,30.3725,31.26,23.5025,0
32027,7.7075,30.4525,31.195,23.43,0
32028,7.7175,30.4775,31.11,23.4475,0
32029,7.72,30.465,31.065,23.4875,0
32030,7.695,30.7875,30.985,23.3475,0
32031,7.76,30.7875,31.015,23.31,0
32032,7.7325,30.8625,31.1475,23.255,0
32033,7.7875,30.895,31.0025,23.1675,0
32034,7.735,30.86,31.03,23.085,0
32035,7.7525,30.985,31,23.0025,0
32036,7.755,30.9475,31.0025,23.1,0
32037,7.7525,30.9875,30.9775,23.0275,0
32038,7.78,31.0975,30.9375,22.9425,0
32039,7.7375,31.1275,30.9775,23.0225,0
32040,7.7525,31.1425,30.9725,22.9975,0
32041,7.6975,31.225,30.985,22.9975,0
32042,7.665,31.275,30.9575,23.055,0
32043,7.615,31.355,30.895,23.035,0
32044,7.47,31.4325,30.9825,23.09,0
32045,7.425,31.46,30.97,23.17,0
32046,7.3125,31.6,30.91,23.1075,0
32047,7.37,31.685,30.765,23.03,0
32048,7.305,31.75,30.77,23.1825,0
32049,7.235,31.6725,30.88,23.2575,0
32050,7.1775,31.6525,30.845,23.2875,0
32051,7.0725,31.7825,30.605,23.345,0
32052,7.0525,31.925,30.645,23.36,0
32053,6.9975,31.865,30.63,23.3475,0
32054,6.955,32.0375,30.68,23.51,0
32055,6.8675,32.0025,30.5675,23.6025,0
32056,6.87,31.9275,30.5075,23.6025,0
32057,6.8325,31.945,30.5575,23.545,0
32058,6.83,32.0775,30.6025,23.575,0
32059,6.7275,32.0125,30.4775,23.73,0
32060,6.665,32.1725,30.4425,23.6975,0
32061,6.5575,32.1625,30.4475,23.87,0
32062,6.53,32.16,30.31,23.91,0
32063,6.49,32.145,30.1975,23.8075,0
32064,6.47,32.2025,30.315,23.905,0
32065,6.475,32.29,30.0925,23.9725,0
32066,6.4375,32.3875,29.9575,23.9875,0
32067,6.37,32.2925,29.9675,24.0375,0
32068,6.3125,32.385,29.7825,24.135,0
32069,6.2975,32.475,29.7425,24.165,0
32070,6.305,32.565,29.805,24.1925,0
32071,6.35,32.63,29.4825,24.2225,0
32072,6.3325,32.735,29.4625,24.1625,0
32073,6.2725,32.8,29.3925,24.325,0
32074,6.28,32.7275,29.4825,24.3825,0
32075,6.2875,32.76,29.3225,24.455,0
32076,6.3175,32.89,29.165,24.545,0
32077,6.2475,32.81,29.1075,24.6075,0
32078,6.1475,32.755,29.09,24.75,0
32079,6.175,32.7925,29.01,24.985,0
32080,6.1925,32.85,28.9525,25.06,0
32081,6.1875,32.765,28.8575,25.1075,0
32082,6.175,32.86,28.7925,25.145,0
32083,6.1425,32.855,28.7375,25.2275,0
32084,6.17,32.68,28.595,25.3975,0
32085,6.1975,32.76,28.5825,25.49,0
32086,6.2075,32.765,28.585,25.505,0
32087,6.1925,32.6975,28.465,25.565,0
32088,6.185,32.69,28.55,25.6375,0
32089,6.15,32.7975,28.385,25.7475,0
32090,6.14,32.665,28.41,25.845,0
32091,6.1525,32.635,28.345,25.8325,0
32092,6.1,32.58,28.3625,25.95,0
32093,6.0725,32.5575,28.2225,26.1775,0
32094,6.0825,32.305,28.19,26.32,0
32095,6.0625,32.3375,28.2825,26.48,0
32096,6.025,32.215,28.265,26.455,0
32097,6.045,32.185,28.1675,26.625,0
32098,6.0125,32.1425,28.235,26.8125,0
32099,6.0375,32.0375,28.225,26.735,0
32100,6.0275,31.955,28.3225,26.8,0
32101,5.9775,31.775,28.325,26.765,0
32102,6.005,31.75,28.3275,26.88,0
32103,6.035,31.6275,28.2025,26.93,0
32104,6.0675,31.6,28.245,26.88,0
32105,6.065,31.4525,28.3975,26.8925,0
32106,6.0475,31.465,28.4225,27.01,0
32107,6.0575,31.4375,28.4125,26.975,0
32108,6.0625,31.175,28.505,27.06,0
32109,6.0625,31.1,28.5325,27.0675,0
32110,6.065,31.2275,28.5075,27.1275,0
32111,6.0125,31.1725,28.5325,27.28,0
32112,5.9925,31.01,28.6025,27.19,0
32113,5.9475,30.98,28.66,27.18,0
32114,5.975,30.98,28.8025,27.225,0
32115,5.92,30.885,28.8425,27.1875,0
32116,5.9175,30.8725,28.9425,27.2925,0
32117,5.94,30.8175,28.8225,27.3025,0
32118,5.9575,30.965,29.035,27.36,0
32119,5.9625,30.8725,29.0225,27.3925,0
32120,5.9225,30.815,28.925,27.2425,0
32121,5.95,30.705,29.09,27.305,0
32122,5.9425,30.765,29.1175,27.35,0
32123,5.9525,30.695,29.2275,27.23,0
32124,5.91,30.57,29.135,27.2925,0
32125,5.8975,30.475,29.245,27.315,0
32126,5.89,30.4225,29.3325,27.3,0
32127,5.8625,30.34,29.42,27.3075,0
32128,5.8325,30.2325,29.38,27.5475,0
32129,5.9125,30,29.415,27.5925,0
32130,5.945,30.02,29.5275,27.5125,0
32131,5.9625,29.9925,29.5925,27.6,0
32132,5.98,29.8875,29.755,27.6425,0
32133,5.99,29.705,29.8775,27.585,0
32134,6.07,29.6,29.885,27.56,0
32135,6.0775,29.4175,29.97,27.4825,0
32136,6.1525,29.4275,30.0975,27.4675,0
32137,6.1475,29.3025,30.085,27.435,0
32138,6.1425,29.485,30.145,27.4175,0
32139,6.1925,29.4275,30.1325,27.425,0
32140,6.2125,29.32,30.2125,27.38,0
32141,6.2875,29.1075,30.305,27.3425,0
32142,6.26,29.1525,30.3325,27.3875,0
32143,6.27,29.205,30.335,27.3375,0
32144,6.225,29.1825,30.4,27.405,0
32145,6.2675,29.1825,30.5275,27.335,0
32146,6.3675,29.125,30.6075,27.3125,0
32147,6.34,29.0175,30.635,27.29,0
32148,6.2975,29.1175,30.5925,27.175,0
32149,6.2925,29.135,30.7775,27,0
32150,6.2425,29.1425,30.9325,26.8275,0
32151,6.2825,29.0875,31.1675,26.73,0
32152,6.28,29.11,31.2175,26.665,0
32153,6.275,29.215,31.245,26.44,0
32154,6.2325,29.4025,31.3275,26.345,0
32155,6.2075,29.44,31.355,26.235,0
32156,6.24,29.54,31.4925,26.13,0
32157,6.2425,29.4375,31.64,25.975,0
32158,6.2875,29.4,31.525,25.9575,0
32159,6.225,29.45,31.555,25.8425,0
32160,6.2175,29.5675,31.63,25.845,0
32161,6.1975,29.555,31.79,25.78,0
32162,6.17,29.58,31.735,25.61,0
32163,6.1775,29.62,31.7675,25.5325,0
32164,6.19,29.73,31.96,25.6125,0
32165,6.155,29.685,31.8475,25.4775,0
32166,6.1475,29.87,31.8975,25.545,0
32167,6.08,29.7725,31.9825,25.495,0
32168,6.0525,29.6825,31.895,25.5325,0
32169,6.06,29.7475,31.9525,25.5975,0
32170,6.0625,29.5475,31.9,25.4975,0
32171,5.9675,29.6425,31.91,25.455,0
32172,5.9175,29.6975,31.9875,25.475,0
32173,5.8725,29.725,31.96,25.4125,0
32174,5.85,29.715,31.9825,25.545,0
32175,5.8425,29.7575,32.0575,25.53,0
32176,5.815,29.8125,31.905,25.3725,0
32177,5.765,29.9375,31.87,25.4125,0
32178,5.75,30.065,31.8675,25.3725,0
32179,5.78,30.1775,31.9475,25.3325,0
32180,5.6875,30.2375,31.9275,25.355,0
32181,5.705,30.16,31.9175,25.345,0
32182,5.6675,30.1825,31.85,25.2525,0
32183,5.605,30.2475,31.87,25.3375,0
32184,5.575,30.2625,31.845,25.2625,0
32185,5.5325,30.2475,31.7775,25.1825,0
32186,5.565,30.345,31.775,25.33,0
32187,5.5275,30.4025,31.8025,25.25,0
32188,5.53,30.4375,31.8475,25.2725,0
32189,5.5,30.5725,31.6975,25.235,0
32190,5.505,30.5675,31.66,25.1675,0
32191,5.51,30.5325,31.6275,25.3675,0
32192,5.46,30.7325,31.6275,25.2225,0
32193,5.415,30.93,31.4875,25.285,0
32194,5.4225,30.955,31.3625,25.315,0
32195,5.4325,30.985,31.36,25.365,0
32196,5.41,31.0525,31.3575,25.4,0
32197,5.385,31.0125,31.2725,25.265,0
32198,5.3875,31.1725,31.2975,25.3,0
32199,5.4175,31.1825,31.325,25.2075,0
32200,5.4425,31.3225,31.195,25.1225,0
32201,5.5,31.385,31.0725,25.175,0
32202,5.5025,31.505,30.925,25.25,0
32203,5.4675,31.585,31.035,25.2025,0
32204,5.4725,31.62,30.85,25.1925,0
32205,5.5,31.71,30.76,25.1525,0
32206,5.5375,31.7525,30.6925,25.22,0
32207,5.5725,31.7875,30.6725,25.4225,0
32208,5.5725,31.7525,30.505,25.4625,0
32209,5.58,31.815,30.465,25.4425,0
32210,5.615,31.9525,30.41,25.375,0
32211,5.575,31.915,30.2,25.3475,0
32212,5.5575,31.89,30.1725,25.4225,0
32213,5.64,31.9825,30.015,25.4575,0
32214,5.6375,32.0575,30.035,25.4575,0
32215,5.71,32.11,29.9725,25.46,0
32216,5.7575,32.215,29.965,25.5725,0
32217,5.7875,32.1775,29.925,25.3925,0
32218,5.8,32.235,29.8725,25.455,0
32219,5.765,32.1075,29.74,25.485,0
32220,5.7925,32.2225,29.665,25.5975,0
32221,5.8025,32.215,29.44,25.525,0
32222,5.91,32.1125,29.4325,25.5225,0
32223,5.885,32.1325,29.4275,25.4225,0
32224,5.915,32.105,29.45,25.435,0
32225,5.9275,32.1925,29.51,25.46,0
32226,5.905,32.1925,29.585,25.425,0
32227,5.9775,32.2775,29.505,25.36,0
32228,6.015,32.2725,29.4275,25.22,0
32229,6,32.34,29.3175,25.2125,0
32230,5.9875,32.4525,29.335,25.22,0
32231,6.025,32.365,29.1925,25.195,0
