0.05,0.75,1,2000,0.108146,0.190118,0.113755,0.130146,0.12184,0.0654504,0.100639,0.169906,1600,0
0.05,0.75,1,3000,0.113609,0.191915,0.125466,0.125164,0.135505,0.0562453,0.108037,0.144058,1600,0
0.05,0.75,1,5000,0.120726,0.182206,0.130887,0.115741,0.146691,0.0434277,0.115434,0.144887,1600,0
0.05,0.75,1,7000,0.127577,0.187214,0.133774,0.107202,0.147096,0.0388246,0.115198,0.143115,1600,0
0.05,0.75,1,10000,0.132927,0.18279,0.137415,0.105273,0.160553,0.0293867,0.119472,0.132183,1600,0
0.05,0.75,1,25000,0.140887,0.185025,0.145218,0.105332,0.15625,0.0180188,0.121848,0.127421,1600,0
0.05,0.75,1,50000,0.143124,0.179162,0.138232,0.103846,0.172603,0.0164414,0.122296,0.124296,1600,0
0.05,0.75,1,0,0.12519,0.125045,0.1247,0.124964,0.124967,0.124734,0.125121,0.125278,1600,0
0.05,0.75,1,1000,0.0844402,0.202079,0.0936559,0.150352,0.0995809,0.113308,0.0796156,0.176968,1600,0
0.05,0.75,1,2000,0.10631,0.187433,0.114705,0.134764,0.12706,0.0688711,0.100573,0.160283,1600,0
0.05,0.75,1,3000,0.115058,0.189269,0.1269,0.120173,0.136532,0.0523531,0.10745,0.152265,1600,0
0.05,0.75,1,5000,0.128152,0.190781,0.125367,0.113581,0.142941,0.0432797,0.110275,0.145622,1600,0
0.05,0.75,1,7000,0.128556,0.192258,0.131845,0.113964,0.144255,0.0381145,0.111646,0.139362,1600,0
0.05,0.75,1,10000,0.14073,0.185911,0.138111,0.104624,0.151194,0.0284211,0.118166,0.132843,1600,0
