alpha,beta,gamma,mcs,s0,s1,s2,s3,s4,s5,s6,s7,length,stable
0.35,0.2,1,5000,0,0.227456,0,0.250981,0,0.264225,0,0.257337,400,0
0.35,0.2,1,7000,0,0.261556,0,0.2507,0,0.2416,0,0.246144,400,0
0.35,0.2,1,10000,0,0.26515,0,0.241487,0,0.244544,0,0.248819,400,0
0.35,0.2,1,25000,0,0.260562,0,0.249756,0,0.250431,0,0.23925,400,0
0.35,0.2,1,50000,0,0.254094,0,0.234975,0,0.251131,0,0.2598,400,0
0.35,0.2,1,100000,0,0.246519,0,0.243088,0,0.260088,0,0.250306,400,0
0.35,0.2,1,160000,0,0.255294,0,0.2431,0,0.252987,0,0.248619,400,0
0.35,0.25,1,0,0.126081,0.126344,0.12425,0.1227,0.124806,0.125494,0.12495,0.125375,400,0
0.35,0.25,1,1000,0.077975,0.214544,0.0920375,0.15365,0.0811125,0.147056,0.06695,0.166675,400,0
0.35,0.25,1,2000,0.018075,0.200781,0.0298313,0.213356,0.038625,0.232506,0.0327875,0.234038,400,0
0.35,0.25,1,3000,0.00131875,0.236556,0.00079375,0.247138,0.00175,0.261744,0.00496875,0.245731,400,0
0.35,0.25,1,5000,0,0.265619,0,0.238262,0,0.252337,0,0.243781,400,0
0.35,0.25,1,7000,0,0.252731,0,0.25705,0,0.245663,0,0.244556,400,0
0.35,0.25,1,10000,0,0.247713,0,0.249619,0,0.261594,0,0.241075,400,0
0.35,0.25,1,25000,0,0.259525,0,0.240756,0,0.246644,0,0.253075,400,0
0.35,0.25,1,50000,0,0.249188,0,0.23315,0,0.258138,0,0.259525,400,0
0.35,0.25,1,100000,0,0.236556,0,0.245244,0,0.269856,0,0.248344,400,0
0.35,0.25,1,160000,0,0.257531,0,0.262031,0,0.235769,0,0.244669,400,0
0.35,0.25,1,0,0.126744,0.125725,0.126512,0.124606,0.124219,0.124281,0.123806,0.124106,400,0
0.35,0.25,1,1000,0.0476125,0.181375,0.0540625,0.149469,0.106856,0.177606,0.0818438,0.201175,400,0
0.35,0.25,1,2000,0.0161125,0.223956,0.0148875,0.2479,0.0223938,0.221719,0.0113,0.241731,400,0
0.35,0.25,1,3000,0,0.250462,0,0.241875,0,0.251506,0.0001,0.256056,400,0
0.35,0.25,1,5000,0,0.248881,0,0.27435,0,0.243962,0,0.232806,400,0
0.35,0.25,1,7000,0,0.244256,0,0.248481,0,0.250056,0,0.257206,400,0
0.35,0.25,1,10000,0,0.242006,0,0.257694,0,0.253613,0,0.246688,400,0
0.35,0.25,1,25000,0,0.2496,0,0.24325,0,0.245913,0,0.261238,400,0
0.35,0.25,1,50000,0,0.238563,0,0.252238,0,0.245237,0,0.263962,400,0
0.35,0.25,1,100000,0,0.235306,0,0.258075,0,0.267487,0,0.239131,400,0
0.35,0.25,1,160000,0,0.246025,0,0.265606,0,0.242144,0,0.246225,400,0
0.35,0.3,1,0,0.125238,0.124537,0.123975,0.124544,0.124813,0.124769,0.125656,0.126469,400,0
0.35,0.3,1,1000,0.052825,0.224675,0.057675,0.154706,0.09015,0.145813,0.0812438,0.192912,400,0
0.35,0.3,1,2000,0.014925,0.266813,0.0126687,0.248031,0.0133875,0.217644,0.00630625,0.220225,400,0
0.35,0.3,1,3000,0,0.248631,0,0.255006,0,0.245431,0,0.250931,400,0
0.35,0.3,1,5000,0,0.25385,0,0.250719,0,0.229313,0,0.266119,400,0
0.35,0.3,1,7000,0,0.245656,0,0.246237,0,0.249794,0,0.258313,400,0
0.35,0.3,1,10000,0,0.243425,0,0.254125,0,0.265725,0,0.236725,400,0
0.35,0.3,1,25000,0,0.241987,0,0.245562,0,0.263744,0,0.248706,400,0
0.35,0.3,1,50000,0,0.2376,0,0.249419,0,0.253944,0,0.259037,400,0
0.35,0.3,1,100000,0,0.248056,0,0.241844,0,0.25855,0,0.25155,400,0
0.35,0.3,1,160000,0,0.242413,0,0.260869,0,0.245812,0,0.250906,400,0
0.35,0.3,1,0,0.125862,0.124794,0.125381,0.123925,0.125994,0.125181,0.123756,0.125106,400,0
0.35,0.3,1,1000,0.0558563,0.211856,0.0713125,0.155787,0.0685562,0.164894,0.0842563,0.187481,400,0
0.35,0.3,1,2000,0.0261313,0.222,0.0331188,0.188525,0.0596812,0.202412,0.0559313,0.2122,400,0
0.35,0.3,1,3000,0.0062625,0.233613,0.005525,0.250113,0.0058625,0.239925,0.005825,0.252875,400,0
0.35,0.3,1,5000,0,0.248675,0,0.234856,0,0.257931,0,0.258537,400,0
0.35,0.3,1,7000,0,0.241487,0,0.249144,0,0.251644,0,0.257725,400,0
0.35,0.3,1,10000,0,0.246762,0,0.246175,0,0.248888,0,0.258175,400,0
0.35,0.3,1,25000,0,0.232944,0,0.233731,0,0.269644,0,0.263681,400,0
0.35,0.3,1,50000,0,0.245319,0,0.246913,0,0.257006,0,0.250762,400,0
0.35,0.3,1,100000,0,0.242681,0,0.248612,0,0.2539,0,0.254806,400,0
0.35,0.3,1,160000,0,0.252644,0,0.250894,0,0.241506,0,0.254956,400,0
0.35,0.35,1,0,0.12485,0.125394,0.125725,0.125738,0.1232,0.124406,0.125388,0.1253,400,0
0.35,0.35,1,1000,0.06305,0.188419,0.102719,0.1334,0.0865563,0.130206,0.105588,0.190062,400,0
0.35,0.35,1,2000,0.0135625,0.227419,0.051725,0.196013,0.0406,0.211762,0.0128375,0.246081,400,0
0.35,0.35,1,3000,0,0.2374,0,0.251787,0,0.260231,0,0.250581,400,0
0.35,0.35,1,5000,0,0.245619,0,0.232775,0,0.275738,0,0.245869,400,0
0.35,0.35,1,7000,0,0.237956,0,0.253256,0,0.248812,0,0.259975,400,0
0.35,0.35,1,10000,0,0.260525,0,0.244006,0,0.248944,0,0.246525,400,0
0.35,0.35,1,25000,0,0.2431,0,0.250525,0,0.25665,0,0.249725,400,0
0.35,0.35,1,50000,0,0.248369,0,0.253456,0,0.246219,0,0.251956,400,0
0.35,0.35,1,100000,0,0.251694,0,0.239906,0,0.252912,0,0.255487,400,0
0.35,0.35,1,160000,0,0.251887,0,0.241675,0,0.263975,0,0.242462,400,0
0.35,0.35,1,0,0.124719,0.124262,0.126688,0.124637,0.125269,0.124588,0.125938,0.1239,400,0
0.35,0.35,1,1000,0.0605188,0.182231,0.115919,0.119969,0.117025,0.140331,0.10905,0.154956,400,0
0.35,0.35,1,2000,0.0559562,0.221225,0.0552187,0.1737,0.0451187,0.16685,0.0762562,0.205675,400,0
0.35,0.35,1,3000,0.006175,0.230612,0.0205125,0.230875,0.0216375,0.245931,0.0125688,0.231687,400,0
0.35,0.35,1,5000,0,0.244375,0,0.269363,0,0.250337,0,0.235925,400,0
0.35,0.35,1,7000,0,0.2428,0,0.247906,0,0.24305,0,0.266244,400,0
0.35,0.35,1,10000,0,0.241313,0,0.243331,0,0.250625,0,0.264731,400,0
0.35,0.35,1,25000,0,0.253269,0,0.252138,0,0.242094,0,0.2525,400,0
0.35,0.35,1,50000,0,0.248331,0,0.254188,0,0.258056,0,0.239425,400,0
0.35,0.35,1,100000,0,0.231294,0,0.256419,0,0.248044,0,0.264244,400,0
0.35,0.35,1,160000,0,0.249819,0,0.258819,0,0.242656,0,0.248706,400,0
0.35,0.4,1,0,0.125281,0.12525,0.124925,0.124512,0.123406,0.126206,0.125644,0.124775,400,0
0.35,0.4,1,1000,0.0695375,0.182963,0.0752375,0.160044,0.103325,0.15295,0.08965,0.166294,400,0
0.35,0.4,1,2000,0.0265062,0.256456,0.035425,0.224637,0.0336938,0.192256,0.0226875,0.208338,400,0
0.35,0.4,1,3000,0,0.247944,0,0.269056,0,0.263475,0,0.219525,400,0
0.35,0.4,1,5000,0,0.263194,0,0.263887,0,0.240787,0,0.232131,400,0
0.35,0.4,1,7000,0,0.235494,0,0.249425,0,0.266294,0,0.248787,400,0
0.35,0.4,1,10000,0,0.242844,0,0.252794,0,0.249238,0,0.255125,400,0
0.35,0.4,1,25000,0,0.237444,0,0.255063,0,0.257169,0,0.250325,400,0
0.35,0.4,1,50000,0,0.226931,0,0.253588,0,0.262775,0,0.256706,400,0
0.35,0.4,1,100000,0,0.256625,0,0.254138,0,0.2403,0,0.248938,400,0
0.35,0.4,1,160000,0,0.267037,0,0.250725,0,0.240094,0,0.242144,400,0
0.35,0.4,1,0,0.125719,0.125519,0.125219,0.125012,0.122856,0.125194,0.124856,0.125625,400,0
0.35,0.4,1,1000,0.0985937,0.156463,0.122544,0.114875,0.114888,0.131013,0.10545,0.156175,400,0
0.35,0.4,1,2000,0.0509875,0.220881,0.0888437,0.163719,0.104869,0.13305,0.0637438,0.173906,400,0
0.35,0.4,1,3000,0.0306562,0.241656,0.0316063,0.189988,0.0533812,0.178506,0.051875,0.222331,400,0
0.35,0.4,1,5000,0,0.251581,0.000425,0.256575,0.0005375,0.2507,0,0.240181,400,0
0.35,0.4,1,7000,0,0.241156,0,0.238638,0,0.2674,0,0.252806,400,0
0.35,0.4,1,10000,0,0.250981,0,0.242719,0,0.235563,0,0.270738,400,0
0.35,0.4,1,25000,0,0.252906,0,0.242056,0,0.25825,0,0.246787,400,0
0.35,0.4,1,50000,0,0.255694,0,0.23955,0,0.245981,0,0.258775,400,0
0.35,0.4,1,100000,0,0.254194,0,0.246331,0,0.249919,0,0.249556,400,0
0.35,0.4,1,160000,0,0.246863,0,0.234325,0,0.253431,0,0.265381,400,0
0.35,0.45,1,0,0.12415,0.125131,0.126256,0.12545,0.123662,0.124313,0.125,0.126037,400,0
0.35,0.45,1,1000,0.0861313,0.162,0.0964312,0.13855,0.166538,0.096575,0.09845,0.155325,400,0
0.35,0.45,1,2000,0.0728,0.182975,0.126931,0.120288,0.134263,0.0965687,0.109175,0.157,400,0
0.35,0.45,1,3000,0.0762687,0.195525,0.0829063,0.148894,0.0893437,0.12405,0.084925,0.198087,400,0
0.35,0.45,1,5000,0.0296437,0.246762,0.0286437,0.205056,0.0321437,0.211231,0.0239812,0.222537,400,0
0.35,0.45,1,7000,0.00263125,0.262081,0.00033125,0.248775,0.001275,0.251606,0.00031875,0.232981,400,0
0.35,0.45,1,10000,0,0.231506,0,0.2445,0,0.274806,0,0.249188,400,0
0.35,0.45,1,25000,0,0.271788,0,0.252019,0,0.233712,0,0.242481,400,0
0.35,0.45,1,50000,0,0.23385,0,0.247444,0,0.262906,0,0.2558,400,0
0.35,0.45,1,100000,0,0.246863,0,0.269231,0,0.2301,0,0.253806,400,0
0.35,0.45,1,160000,0,0.26255,0,0.253306,0,0.242,0,0.242144,400,0
0.35,0.45,1,0,0.125881,0.125988,0.124975,0.125631,0.124531,0.125431,0.123531,0.124031,400,0
0.35,0.45,1,1000,0.0937438,0.165463,0.123588,0.0927562,0.157319,0.109069,0.122175,0.135887,400,0
0.35,0.45,1,2000,0.0953688,0.206206,0.0825875,0.153681,0.0981125,0.117538,0.0697625,0.176744,400,0
0.35,0.45,1,3000,0.0340312,0.214363,0.048325,0.186475,0.0678,0.186675,0.053175,0.209156,400,0
0.35,0.45,1,5000,0.00716875,0.2438,0.00635,0.240806,0.00428125,0.23925,0.0035375,0.254806,400,0
0.35,0.45,1,7000,0,0.245969,0,0.238863,0,0.24715,0,0.268019,400,0
0.35,0.45,1,10000,0,0.247163,0,0.239313,0,0.259619,0,0.253906,400,0
0.35,0.45,1,25000,0,0.24445,0,0.253844,0,0.256731,0,0.244975,400,0
0.35,0.45,1,50000,0,0.246919,0,0.256744,0,0.248381,0,0.247956,400,0
0.35,0.45,1,100000,0,0.240125,0,0.253044,0,0.255106,0,0.251725,400,0
0.35,0.45,1,160000,0,0.266731,0,0.238687,0,0.251975,0,0.242606,400,0
0.35,0.5,1,0,0.124119,0.125131,0.125294,0.125144,0.124256,0.125231,0.126094,0.124731,400,0
0.35,0.5,1,1000,0.0656875,0.211838,0.0762562,0.141844,0.122394,0.111581,0.10015,0.17025,400,0
0.35,0.5,1,2000,0.063325,0.212062,0.086125,0.156506,0.0886187,0.141338,0.0800687,0.171956,400,0
0.35,0.5,1,3000,0.06175,0.200206,0.04695,0.164169,0.114788,0.163256,0.055625,0.193256,400,0
0.35,0.5,1,5000,0.01315,0.226669,0.0101187,0.223181,0.0259125,0.215837,0.027975,0.257156,400,0
0.35,0.5,1,7000,0,0.24625,0,0.251713,0,0.240687,0,0.26135,400,0
0.35,0.5,1,10000,0,0.246438,0,0.255563,0,0.250075,0,0.247925,400,0
0.35,0.5,1,25000,0,0.256638,0,0.251625,0,0.239825,0,0.251912,400,0
0.35,0.5,1,50000,0,0.247638,0,0.24805,0,0.25265,0,0.251663,400,0
0.35,0.5,1,100000,0,0.240525,0,0.253406,0,0.254769,0,0.2513,400,0
0.35,0.5,1,160000,0,0.263188,0,0.236881,0,0.24735,0,0.252581,400,0
0.35,0.5,1,0,0.123731,0.12455,0.125544,0.1263,0.124619,0.124313,0.125537,0.125406,400,0
0.35,0.5,1,1000,0.0694063,0.187556,0.116719,0.111537,0.126469,0.112506,0.100825,0.174981,400,0
0.35,0.5,1,2000,0.0841875,0.17065,0.0996188,0.137069,0.128181,0.101569,0.111113,0.167612,400,0
0.35,0.5,1,3000,0.0754,0.154681,0.120975,0.0838375,0.160169,0.0852312,0.113738,0.205969,400,0
0.35,0.5,1,5000,0.0484188,0.192062,0.0957188,0.124088,0.114687,0.122919,0.090975,0.211131,400,0
0.35,0.5,1,7000,0.0275813,0.222656,0.0304938,0.214794,0.0350688,0.197963,0.04,0.231444,400,0
0.35,0.5,1,10000,0,0.243475,0,0.268131,0,0.249119,0,0.239275,400,0
0.35,0.5,1,25000,0,0.259288,0,0.248781,0,0.244931,0,0.247,400,0
0.35,0.5,1,50000,0,0.24955,0,0.2573,0,0.25225,0,0.2409,400,0
0.35,0.5,1,100000,0,0.246256,0,0.263325,0,0.248262,0,0.242156,400,0
0.35,0.5,1,160000,0,0.249225,0,0.241531,0,0.257563,0,0.251681,400,0
0.35,0.55,1,0,0.123306,0.125375,0.1265,0.125681,0.123794,0.124137,0.126175,0.125031,400,0
0.35,0.55,1,1000,0.0614937,0.241156,0.0750625,0.165175,0.109856,0.092425,0.0877938,0.167038,400,0
0.35,0.55,1,2000,0.05645,0.218906,0.081825,0.132356,0.122412,0.1198,0.0887,0.17955,400,0
0.35,0.55,1,3000,0.0362813,0.219581,0.0519875,0.160006,0.07285,0.148044,0.0549625,0.256288,400,0
0.35,0.55,1,5000,0.0139688,0.229119,0.0274437,0.225862,0.0194062,0.216556,0.0116875,0.255956,400,0
0.35,0.55,1,7000,0,0.245088,0,0.261294,0,0.254631,0,0.238987,400,0
0.35,0.55,1,10000,0,0.251312,0,0.248219,0,0.250038,0,0.250431,400,0
0.35,0.55,1,25000,0,0.243781,0,0.256025,0,0.248256,0,0.251937,400,0
0.35,0.55,1,50000,0,0.250113,0,0.245625,0,0.253881,0,0.250381,400,0
0.35,0.55,1,100000,0,0.255719,0,0.243681,0,0.239956,0,0.260644,400,0
0.35,0.55,1,160000,0,0.250469,0,0.248,0,0.252188,0,0.249344,400,0
0.35,0.55,1,0,0.125675,0.124287,0.126119,0.124781,0.125312,0.125206,0.124637,0.123981,400,0
0.35,0.55,1,1000,0.0748687,0.197831,0.0853,0.156044,0.11665,0.119737,0.0825625,0.167006,400,0
0.35,0.55,1,2000,0.0558312,0.215213,0.0747125,0.157625,0.112506,0.140425,0.065175,0.178512,400,0
0.35,0.55,1,3000,0.0377,0.215638,0.0401437,0.227594,0.0522813,0.203044,0.0409812,0.182619,400,0
0.35,0.55,1,5000,0,0.250175,0,0.24715,0,0.255906,0,0.246769,400,0
0.35,0.55,1,7000,0,0.254856,0,0.246631,0,0.246269,0,0.252244,400,0
0.35,0.55,1,10000,0,0.246619,0,0.256069,0,0.252337,0,0.244975,400,0
0.35,0.55,1,25000,0,0.251781,0,0.2623,0,0.2459,0,0.240019,400,0
0.35,0.55,1,50000,0,0.245144,0,0.2492,0,0.248938,0,0.256719,400,0
0.35,0.55,1,100000,0,0.250862,0,0.242025,0,0.260231,0,0.246881,400,0
0.35,0.55,1,160000,0,0.24565,0,0.247725,0,0.254506,0,0.252119,400,0
0.35,0.6,1,0,0.124644,0.12475,0.1248,0.124731,0.125787,0.125175,0.124637,0.125475,400,0
0.35,0.6,1,1000,0.091375,0.22625,0.0991,0.114275,0.134337,0.0591187,0.125944,0.1496,400,0
0.35,0.6,1,2000,0.0820312,0.185037,0.111738,0.101475,0.162475,0.0768313,0.134919,0.145494,400,0
0.35,0.6,1,3000,0.0679437,0.201588,0.105725,0.0889063,0.170481,0.057375,0.136788,0.171194,400,0
0.35,0.6,1,5000,0.0816438,0.201925,0.0958688,0.129544,0.131438,0.098975,0.0986625,0.161944,400,0
0.35,0.6,1,7000,0.02135,0.226756,0.0369813,0.203381,0.0631,0.180044,0.0455687,0.222819,400,0
0.35,0.6,1,10000,0,0.22845,0.00076875,0.259313,0.00424375,0.25585,0.00516875,0.246206,400,0
0.35,0.6,1,25000,0,0.224331,0,0.238769,0,0.271119,0,0.265781,400,0
0.35,0.6,1,50000,0,0.235137,0,0.239169,0,0.268769,0,0.256925,400,0
0.35,0.6,1,100000,0,0.238094,0,0.237481,0,0.264306,0,0.260119,400,0
0.35,0.6,1,160000,0,0.246438,0,0.251213,0,0.251613,0,0.250738,400,0
0.35,0.6,1,0,0.124787,0.124994,0.125413,0.126281,0.123631,0.124125,0.125125,0.125644,400,0
0.35,0.6,1,1000,0.085375,0.201494,0.100444,0.12725,0.124506,0.0816188,0.132937,0.146375,400,0
0.35,0.6,1,2000,0.0869438,0.203394,0.118006,0.083125,0.158475,0.0777188,0.101325,0.171013,400,0
0.35,0.6,1,3000,0.083825,0.180094,0.117638,0.102413,0.190125,0.0715937,0.111681,0.142631,400,0
0.35,0.6,1,5000,0.0821563,0.190531,0.125744,0.114606,0.170969,0.0608563,0.102313,0.152825,400,0
0.35,0.6,1,7000,0.0765688,0.195356,0.125419,0.105112,0.165369,0.0610875,0.109662,0.161425,400,0
0.35,0.6,1,10000,0.0804375,0.193575,0.0903812,0.0980625,0.1627,0.0830313,0.119381,0.172431,400,0
0.35,0.6,1,25000,0.0491,0.252194,0.0452625,0.169269,0.07695,0.150863,0.0632438,0.193119,400,0
0.35,0.6,1,50000,0,0.250081,0,0.247069,0,0.2501,0,0.25275,400,0
0.35,0.6,1,100000,0,0.250594,0,0.231813,0,0.253356,0,0.264238,400,0
0.35,0.6,1,160000,0,0.252856,0,0.246406,0,0.25835,0,0.242388,400,0
0.35,0.65,1,0,0.125756,0.1239,0.124919,0.12505,0.124044,0.123887,0.126388,0.126056,400,0
0.35,0.65,1,1000,0.0557938,0.197694,0.079475,0.132331,0.1208,0.119031,0.0811125,0.213762,400,0
0.35,0.65,1,2000,0.06335,0.2179,0.0928563,0.145444,0.154475,0.0853312,0.0640813,0.176563,400,0
0.35,0.65,1,3000,0.0795938,0.21215,0.077525,0.145325,0.113669,0.112506,0.0941375,0.165094,400,0
0.35,0.65,1,5000,0.059175,0.216656,0.0785062,0.137075,0.121887,0.115944,0.0953,0.175456,400,0
0.35,0.65,1,7000,0.0680375,0.206594,0.0683938,0.147294,0.106637,0.137137,0.0643375,0.201569,400,0
0.35,0.65,1,10000,0.0290688,0.227356,0.0569,0.179012,0.0719438,0.16845,0.052975,0.214294,400,0
0.35,0.65,1,25000,0,0.242413,0,0.250088,0,0.256819,0,0.250681,400,0
0.35,0.65,1,50000,0,0.247562,0,0.242031,0,0.252538,0,0.257869,400,0
0.35,0.65,1,100000,0,0.250194,0,0.258794,0,0.245062,0,0.24595,400,0
0.35,0.65,1,160000,0,0.250044,0,0.248575,0,0.2543,0,0.247081,400,0
0.35,0.65,1,0,0.123669,0.125644,0.125287,0.124419,0.123112,0.125744,0.125388,0.126738,400,0
0.35,0.65,1,1000,0.07475,0.21025,0.0893188,0.114481,0.136788,0.0613438,0.119494,0.193575,400,0
0.35,0.65,1,2000,0.0733188,0.196319,0.1301,0.11155,0.146437,0.0546937,0.114388,0.173194,400,0
0.35,0.65,1,3000,0.0779062,0.200738,0.106056,0.0995812,0.134288,0.0813062,0.117219,0.182906,400,0
0.35,0.65,1,5000,0.078525,0.23565,0.0950063,0.114962,0.135213,0.0679063,0.105069,0.167669,400,0
0.35,0.65,1,7000,0.07635,0.217362,0.0877875,0.1043,0.146731,0.0762812,0.112931,0.178256,400,0
0.35,0.65,1,10000,0.0719937,0.214519,0.104556,0.122294,0.13775,0.0924875,0.0935875,0.162812,400,0
0.35,0.65,1,25000,0,0.250631,0,0.257875,0,0.242938,0,0.248556,400,0
0.35,0.65,1,50000,0,0.238019,0,0.266431,0,0.255175,0,0.240375,400,0
0.35,0.65,1,100000,0,0.253019,0,0.239163,0,0.251769,0,0.25605,400,0
0.35,0.65,1,160000,0,0.240819,0,0.257569,0,0.257969,0,0.243644,400,0
0.35,0.7,1,0,0.124387,0.125844,0.125331,0.125044,0.124488,0.124588,0.125275,0.125044,400,0
0.35,0.7,1,1000,0.075125,0.21825,0.0846812,0.115388,0.132681,0.093125,0.116487,0.164263,400,0
0.35,0.7,1,2000,0.0753313,0.204375,0.103663,0.12585,0.125244,0.0779688,0.104987,0.182581,400,0
0.35,0.7,1,3000,0.0839063,0.177813,0.111956,0.123819,0.177269,0.0479313,0.112075,0.165231,400,0
0.35,0.7,1,5000,0.0804437,0.199075,0.09995,0.120019,0.170619,0.0626375,0.107275,0.159981,400,0
0.35,0.7,1,7000,0.0791125,0.191131,0.130387,0.117481,0.132944,0.0636562,0.123244,0.162044,400,0
0.35,0.7,1,10000,0.0963875,0.188994,0.101462,0.100237,0.221537,0.0181125,0.136281,0.136988,400,0
0.35,0.7,1,25000,0.103531,0.2086,0.1221,0.0648813,0.196169,0,0.171375,0.133344,400,0
0.35,0.7,1,50000,0.094525,0.19285,0.116144,0.0583,0.255581,0,0.153138,0.129463,400,0
0.35,0.7,1,100000,0.113306,0.202794,0.126969,0.0667625,0.227319,0,0.149931,0.112919,400,0
0.35,0.7,1,160000,0.10025,0.203175,0.125612,0.0624688,0.223931,0,0.150325,0.134238,400,0
0.35,0.7,1,0,0.124338,0.1254,0.125587,0.125362,0.125119,0.123838,0.125438,0.124919,400,0
0.35,0.7,1,1000,0.092525,0.200625,0.0958563,0.131862,0.13895,0.0672688,0.109213,0.1637,400,0
0.35,0.7,1,2000,0.0817563,0.204844,0.0988375,0.10755,0.154087,0.0540438,0.10225,0.196631,400,0
0.35,0.7,1,3000,0.0930813,0.206356,0.100669,0.127294,0.134875,0.0551562,0.136619,0.14595,400,0
0.35,0.7,1,5000,0.0756312,0.231431,0.117625,0.0934563,0.162719,0.0575375,0.114269,0.147331,400,0
0.35,0.7,1,7000,0.0625125,0.225637,0.0786375,0.134344,0.104538,0.103094,0.103019,0.188219,400,0
0.35,0.7,1,10000,0.0718437,0.214638,0.0982813,0.134969,0.152144,0.0683437,0.108581,0.1512,400,0
0.35,0.7,1,25000,0.0899313,0.232756,0.105475,0.0637125,0.229,0,0.163694,0.115431,400,0
0.35,0.7,1,50000,0.109681,0.188806,0.128681,0.0622062,0.217238,0,0.172687,0.1207,400,0
0.35,0.7,1,100000,0.104556,0.180356,0.145919,0.0673437,0.219894,0,0.128587,0.153344,400,0
0.35,0.7,1,160000,0.137712,0.186037,0.136625,0.0623688,0.2166,0,0.160525,0.100131,400,0
0.35,0.75,1,0,0.123644,0.125837,0.126456,0.125075,0.124969,0.125456,0.124281,0.124281,400,0
0.35,0.75,1,1000,0.071375,0.197912,0.0925187,0.126981,0.137187,0.0973813,0.100506,0.176138,400,0
0.35,0.75,1,2000,0.06725,0.214406,0.0817313,0.114212,0.150019,0.0684562,0.112825,0.1911,400,0
0.35,0.75,1,3000,0.0654625,0.232944,0.092175,0.113231,0.13565,0.0705563,0.122919,0.167063,400,0
0.35,0.75,1,5000,0.078275,0.245463,0.102019,0.122456,0.161806,0.0434438,0.107969,0.138569,400,0
0.35,0.75,1,7000,0.102381,0.200744,0.1404,0.0800813,0.174138,0.0198313,0.124144,0.158281,400,0
0.35,0.75,1,10000,0.092175,0.200538,0.130738,0.0580937,0.225031,0.00174375,0.140556,0.151125,400,0
0.35,0.75,1,25000,0.093525,0.215562,0.124219,0.0659688,0.221881,0,0.149225,0.129619,400,0
0.35,0.75,1,50000,0.116969,0.188256,0.128156,0.0807625,0.231506,0,0.130725,0.123625,400,0
0.35,0.75,1,100000,0.0845875,0.215113,0.114194,0.068925,0.214544,0,0.147237,0.1554,400,0
0.35,0.75,1,160000,0.0911,0.231525,0.121256,0.070975,0.236919,0,0.134075,0.11415,400,0
0.35,0.75,1,0,0.123956,0.125081,0.126575,0.123175,0.125281,0.1251,0.125681,0.12515,400,0
0.35,0.75,1,1000,0.0651375,0.202137,0.0926375,0.137981,0.133056,0.087275,0.113175,0.1686,400,0
0.35,0.75,1,2000,0.0668813,0.2367,0.0749313,0.09645,0.132694,0.0817188,0.119225,0.1914,400,0
0.35,0.75,1,3000,0.064275,0.241731,0.08795,0.0992062,0.156638,0.0701313,0.126875,0.153194,400,0
0.35,0.75,1,5000,0.0923313,0.214844,0.135125,0.0951687,0.145113,0.0508687,0.129681,0.136869,400,0
0.35,0.75,1,7000,0.108994,0.182431,0.143975,0.0867,0.2036,0.007075,0.135356,0.131869,400,0
0.35,0.75,1,10000,0.0977563,0.1986,0.113638,0.075525,0.250175,0,0.141181,0.123125,400,0
0.35,0.75,1,25000,0.103825,0.208594,0.121269,0.0753875,0.245981,0,0.134606,0.110338,400,0
0.35,0.75,1,50000,0.101769,0.226006,0.110506,0.0710063,0.220181,0,0.154431,0.1161,400,0
0.35,0.75,1,100000,0.098,0.188787,0.128394,0.0760062,0.236487,0,0.148319,0.124006,400,0
0.35,0.75,1,160000,0.108213,0.217638,0.116013,0.0556063,0.222719,0,0.158244,0.121569,400,0
0.35,0.8,1,0,0.1251,0.124563,0.124594,0.125144,0.124531,0.126044,0.125719,0.124306,400,0
0.35,0.8,1,1000,0.080725,0.213744,0.10055,0.114594,0.157981,0.0701125,0.111219,0.151075,400,0
0.35,0.8,1,2000,0.0552875,0.238344,0.0762937,0.139119,0.165862,0.0694312,0.10555,0.150113,400,0
0.35,0.8,1,3000,0.0793688,0.230437,0.0868625,0.116681,0.163656,0.0534625,0.109831,0.1597,400,0
0.35,0.8,1,5000,0.0905,0.232637,0.109081,0.10035,0.163694,0.0418938,0.09965,0.162194,400,0
0.35,0.8,1,7000,0.085925,0.256494,0.0816875,0.112544,0.144925,0.03845,0.138119,0.141856,400,0
0.35,0.8,1,10000,0.067325,0.227713,0.0785,0.120144,0.182256,0.06905,0.0943375,0.160675,400,0
0.35,0.8,1,25000,0.0736875,0.2176,0.107481,0.0794187,0.220138,0,0.182163,0.119512,400,0
0.35,0.8,1,50000,0.0813187,0.224337,0.126356,0.0677187,0.2031,0,0.142625,0.154544,400,0
0.35,0.8,1,100000,0.106394,0.205944,0.134006,0.0793625,0.204594,0,0.142838,0.126862,400,0
0.35,0.8,1,160000,0.106237,0.196656,0.129287,0.0735688,0.2335,0,0.133794,0.126956,400,0
0.35,0.8,1,0,0.124431,0.125262,0.125012,0.125762,0.124756,0.125463,0.125981,0.123331,400,0
0.35,0.8,1,1000,0.06865,0.229162,0.103156,0.127631,0.1125,0.0759875,0.105563,0.17735,400,0
0.35,0.8,1,2000,0.0670875,0.222013,0.091675,0.108906,0.1611,0.097575,0.0835125,0.168131,400,0
0.35,0.8,1,3000,0.0616125,0.250725,0.0625813,0.160425,0.124619,0.0847125,0.07175,0.183575,400,0
0.35,0.8,1,5000,0.05535,0.223219,0.0926375,0.127569,0.155919,0.0711563,0.108206,0.165944,400,0
0.35,0.8,1,7000,0.0681688,0.227006,0.072275,0.135375,0.147081,0.0854188,0.0916063,0.173069,400,0
