alpha,beta,gamma,mcs,s0,s1,s2,s3,s4,s5,s6,s7,length,stable
0.05,0.75,1,50000,0.146144,0.162156,0.167794,0.0876875,0.180894,0,0.138038,0.117288,400,0
0.1,0.75,1,0,0.124387,0.12575,0.124988,0.124938,0.126494,0.12495,0.124831,0.123662,400,0
0.1,0.75,1,1000,0.114475,0.179781,0.143063,0.0916312,0.159188,0.0444625,0.123762,0.143638,400,0
0.1,0.75,1,2000,0.148825,0.178825,0.152944,0.098625,0.152331,0.00391875,0.148719,0.115812,400,0
0.1,0.75,1,3000,0.153138,0.18935,0.144181,0.0804125,0.159025,0,0.135006,0.138887,400,0
0.1,0.75,1,5000,0.144888,0.16365,0.156306,0.0802313,0.169563,0,0.15,0.135362,400,0
0.1,0.75,1,7000,0.146575,0.165319,0.1622,0.0743937,0.186856,0,0.140075,0.124581,400,0
0.1,0.75,1,10000,0.1386,0.176987,0.125019,0.0819625,0.209831,0,0.130181,0.137419,400,0
0.1,0.75,1,25000,0.172469,0.172056,0.160119,0.08255,0.182769,0,0.140162,0.089875,400,0
0.1,0.75,1,50000,0.143888,0.190081,0.127156,0.0787125,0.163169,0,0.144806,0.152188,400,0
0.1,0.75,1,0,0.125163,0.125944,0.1245,0.124925,0.124094,0.124887,0.124881,0.125606,400,0
0.1,0.75,1,1000,0.128575,0.169238,0.140419,0.0987875,0.163362,0.0163312,0.113025,0.170263,400,0
0.1,0.75,1,2000,0.146669,0.173712,0.152888,0.081325,0.199325,0.00200625,0.130031,0.114044,400,0
0.1,0.75,1,3000,0.159206,0.194481,0.144338,0.0880438,0.188531,0,0.133681,0.0917188,400,0
0.1,0.75,1,5000,0.148212,0.192963,0.147075,0.0846062,0.192944,0,0.124113,0.110088,400,0
0.1,0.75,1,7000,0.14145,0.191513,0.143125,0.104775,0.1517,0,0.113412,0.154025,400,0
0.1,0.75,1,10000,0.157562,0.172937,0.146081,0.0758375,0.181519,0,0.161812,0.10425,400,0
0.1,0.75,1,25000,0.131194,0.172556,0.14805,0.104325,0.1635,0,0.140075,0.1403,400,0
0.1,0.75,1,50000,0.142025,0.174425,0.142638,0.0836125,0.205575,0,0.122869,0.128856,400,0
0.15,0.75,1,0,0.125944,0.126181,0.125275,0.124963,0.123813,0.124137,0.124081,0.125606,400,0
0.15,0.75,1,1000,0.126394,0.181669,0.138225,0.110575,0.153175,0.0153,0.119994,0.154669,400,0
0.15,0.75,1,2000,0.154056,0.200769,0.15515,0.0797937,0.165325,0.00349375,0.140744,0.100669,400,0
0.15,0.75,1,3000,0.149594,0.181656,0.152275,0.0984875,0.185819,0.0021375,0.1316,0.0984312,400,0
0.15,0.75,1,5000,0.155488,0.188312,0.1283,0.0923438,0.186188,0,0.121075,0.128294,400,0
0.15,0.75,1,7000,0.145987,0.169494,0.139625,0.0760875,0.200906,0,0.146069,0.121831,400,0
0.15,0.75,1,10000,0.139581,0.197387,0.13585,0.0883812,0.170956,0,0.153494,0.11435,400,0
0.15,0.75,1,25000,0.147563,0.176994,0.166619,0.09555,0.151537,0,0.148638,0.1131,400,0
0.15,0.75,1,50000,0.13285,0.171144,0.154656,0.0987125,0.152194,0,0.148694,0.14175,400,0
0.15,0.75,1,0,0.124831,0.124375,0.12505,0.125,0.12585,0.124481,0.125138,0.125275,400,0
0.15,0.75,1,1000,0.13935,0.177506,0.150831,0.0988938,0.175744,0.0191687,0.115944,0.122563,400,0
0.15,0.75,1,2000,0.153663,0.204987,0.122438,0.0912063,0.1939,0.00163125,0.131362,0.100812,400,0
0.15,0.75,1,3000,0.113219,0.198344,0.1356,0.0628125,0.198813,0,0.160062,0.13115,400,0
0.15,0.75,1,5000,0.154837,0.172181,0.132963,0.0914688,0.191156,0,0.133362,0.124031,400,0
0.15,0.75,1,7000,0.141306,0.197337,0.1544,0.0786938,0.177987,0,0.131925,0.11835,400,0
0.15,0.75,1,10000,0.148475,0.184487,0.136094,0.0755813,0.184575,0,0.143169,0.127619,400,0
0.15,0.75,1,25000,0.135181,0.184487,0.138981,0.0807,0.18465,0,0.147388,0.128612,400,0
0.15,0.75,1,50000,0.148838,0.177,0.131562,0.079375,0.189881,0,0.149613,0.123731,400,0
0.2,0.75,1,0,0.124925,0.125125,0.125794,0.124469,0.124613,0.125481,0.1249,0.124694,400,0
0.2,0.75,1,1000,0.113994,0.186988,0.12915,0.109406,0.176462,0.0182875,0.120663,0.14505,400,0
0.2,0.75,1,2000,0.141594,0.189787,0.154037,0.0932812,0.199625,0.0031,0.122231,0.0963438,400,0
0.2,0.75,1,3000,0.13715,0.181613,0.118788,0.0889875,0.184888,0,0.164738,0.123838,400,0
0.2,0.75,1,5000,0.152406,0.169331,0.152344,0.0836062,0.192025,0,0.128325,0.121963,400,0
0.2,0.75,1,7000,0.146056,0.182638,0.143462,0.07535,0.19835,0,0.142456,0.111687,400,0
0.2,0.75,1,10000,0.130919,0.176281,0.150606,0.0982062,0.1826,0,0.131094,0.130294,400,0
0.2,0.75,1,25000,0.147781,0.175338,0.169519,0.075925,0.18645,0,0.13925,0.105737,400,0
0.2,0.75,1,50000,0.134025,0.173063,0.184244,0.0710937,0.162581,0,0.169569,0.105425,400,0
0.2,0.75,1,0,0.125025,0.12435,0.126763,0.126256,0.12485,0.125438,0.1225,0.124819,400,0
0.2,0.75,1,1000,0.127019,0.171606,0.1361,0.0932188,0.161263,0.0217187,0.135169,0.153906,400,0
0.2,0.75,1,2000,0.124881,0.200706,0.149119,0.107825,0.156581,0.0072875,0.133087,0.120512,400,0
0.2,0.75,1,3000,0.124025,0.179794,0.162706,0.0850562,0.197419,0,0.145656,0.105344,400,0
0.2,0.75,1,5000,0.134531,0.181694,0.146194,0.0826125,0.199588,0,0.156606,0.098775,400,0
0.2,0.75,1,7000,0.127444,0.177531,0.147613,0.0858938,0.209656,0,0.143544,0.108319,400,0
0.2,0.75,1,10000,0.129919,0.174662,0.128963,0.114575,0.212962,0,0.115513,0.123406,400,0
0.2,0.75,1,25000,0.14935,0.193375,0.130263,0.0769187,0.209231,0,0.132644,0.108219,400,0
0.2,0.75,1,50000,0.15085,0.199538,0.152231,0.0656937,0.191325,0,0.121625,0.118737,400,0
0.25,0.75,1,0,0.124881,0.12425,0.126525,0.124019,0.125394,0.1245,0.125413,0.125019,400,0
0.25,0.75,1,1000,0.101181,0.175931,0.114469,0.0856187,0.197862,0.0358813,0.128106,0.16095,400,0
0.25,0.75,1,2000,0.130938,0.182244,0.139881,0.0934813,0.174581,0.0116125,0.143825,0.123438,400,0
0.25,0.75,1,3000,0.142813,0.193275,0.118406,0.092675,0.182844,0.002525,0.151756,0.115706,400,0
0.25,0.75,1,5000,0.106744,0.220262,0.133406,0.101144,0.2049,0.00125625,0.122606,0.109681,400,0
0.25,0.75,1,7000,0.105006,0.199462,0.139669,0.0756,0.216225,0,0.159175,0.104862,400,0
0.25,0.75,1,10000,0.132956,0.192556,0.147925,0.083825,0.16915,0,0.148737,0.12485,400,0
0.25,0.75,1,25000,0.114056,0.202831,0.140038,0.0662438,0.191681,0,0.171919,0.113231,400,0
0.25,0.75,1,50000,0.117112,0.191812,0.138612,0.0948625,0.221706,0,0.145288,0.0906062,400,0
0.25,0.75,1,0,0.125156,0.125087,0.126381,0.126019,0.124731,0.125081,0.122881,0.124662,400,0
0.25,0.75,1,1000,0.101312,0.220944,0.137019,0.0947438,0.171063,0.0286437,0.126225,0.12005,400,0
0.25,0.75,1,2000,0.11725,0.19825,0.131038,0.0768625,0.185544,0.0081125,0.150638,0.132306,400,0
0.25,0.75,1,3000,0.119919,0.191431,0.170569,0.0658625,0.173888,0,0.1601,0.118231,400,0
0.25,0.75,1,5000,0.123381,0.229981,0.120856,0.0740813,0.207937,0,0.150169,0.0935938,400,0
0.25,0.75,1,7000,0.126131,0.211512,0.140237,0.0905,0.1875,0,0.131919,0.1122,400,0
0.25,0.75,1,10000,0.141,0.168475,0.150906,0.0832937,0.197137,0,0.130887,0.1283,400,0
0.25,0.75,1,25000,0.116975,0.201394,0.141806,0.081725,0.218131,0,0.111156,0.128812,400,0
0.25,0.75,1,50000,0.121331,0.195756,0.137013,0.0651063,0.194019,0,0.142462,0.144313,400,0
0.3,0.75,1,0,0.125456,0.125119,0.1254,0.124469,0.124875,0.123656,0.125931,0.125094,400,0
0.3,0.75,1,1000,0.0811812,0.219925,0.11105,0.1094,0.152625,0.0649375,0.118288,0.142594,400,0
0.3,0.75,1,2000,0.113506,0.211481,0.124637,0.0766687,0.188762,0.0269313,0.132031,0.125981,400,0
0.3,0.75,1,3000,0.136575,0.1873,0.143225,0.0753125,0.170462,0.0100562,0.138238,0.138831,400,0
0.3,0.75,1,5000,0.115187,0.178544,0.128131,0.100362,0.171806,0,0.169788,0.136181,400,0
0.3,0.75,1,7000,0.128106,0.188331,0.138181,0.075475,0.193337,0,0.144256,0.132312,400,0
0.3,0.75,1,10000,0.110881,0.210081,0.134988,0.0763375,0.174069,0,0.163038,0.130606,400,0
0.3,0.75,1,25000,0.107519,0.170394,0.147125,0.0679312,0.234106,0,0.133419,0.139506,400,0
0.3,0.75,1,50000,0.110625,0.209575,0.133131,0.0717875,0.198337,0,0.168369,0.108175,400,0
0.3,0.75,1,0,0.125231,0.125,0.124819,0.125381,0.124219,0.125106,0.125944,0.1243,400,0
0.3,0.75,1,1000,0.0806625,0.1732,0.110994,0.118319,0.15505,0.0787875,0.103756,0.179231,400,0
0.3,0.75,1,2000,0.112113,0.202494,0.119094,0.100875,0.187738,0.0204438,0.116538,0.140706,400,0
0.3,0.75,1,3000,0.108088,0.204987,0.140656,0.0827625,0.178512,0.0086625,0.135412,0.140919,400,0
0.3,0.75,1,5000,0.111044,0.196419,0.118706,0.10365,0.193456,0,0.141806,0.134919,400,0
0.3,0.75,1,7000,0.120831,0.182181,0.1242,0.0799125,0.216713,0,0.126169,0.149994,400,0
0.3,0.75,1,10000,0.109963,0.187694,0.12925,0.0822062,0.19155,0,0.1554,0.143937,400,0
0.3,0.75,1,25000,0.115525,0.191981,0.1184,0.0753063,0.246619,0,0.132044,0.120125,400,0
0.3,0.75,1,50000,0.116612,0.210169,0.115763,0.0932313,0.190406,0,0.152825,0.120994,400,0
0.35,0.75,1,0,0.124219,0.12495,0.126081,0.123831,0.125019,0.125388,0.124438,0.126075,400,0
0.35,0.75,1,1000,0.0371875,0.23985,0.0517937,0.19455,0.07785,0.138144,0.0620438,0.198581,400,0
0.35,0.75,1,2000,0.0164562,0.237138,0.0334938,0.2099,0.0433687,0.177844,0.0197063,0.262094,400,0
0.35,0.75,1,3000,0.0077375,0.245562,0.0109563,0.232987,0.017325,0.239075,0.0154188,0.230937,400,0
0.35,0.75,1,5000,0,0.252506,0,0.240181,0,0.2426,0,0.264713,400,0
0.35,0.75,1,7000,0,0.260244,0,0.2357,0,0.248,0,0.256056,400,0
0.35,0.75,1,10000,0,0.2671,0,0.243481,0,0.25045,0,0.238969,400,0
0.35,0.75,1,25000,0,0.259875,0,0.250969,0,0.240775,0,0.248381,400,0
0.35,0.75,1,50000,0,0.243181,0,0.251887,0,0.254044,0,0.250887,400,0
0.35,0.75,1,0,0.124694,0.126612,0.125894,0.125238,0.12495,0.124844,0.123069,0.1247,400,0
0.35,0.75,1,1000,0.04575,0.21955,0.0571938,0.160544,0.0994188,0.121369,0.0738,0.222375,400,0
0.35,0.75,1,2000,0.04295,0.238506,0.0409313,0.190281,0.0692312,0.142231,0.0612375,0.214631,400,0
0.35,0.75,1,3000,0.0299813,0.2289,0.038775,0.200425,0.0605,0.182731,0.0312938,0.227394,400,0
0.35,0.75,1,5000,0.0134625,0.245531,0.0177062,0.237869,0.022075,0.221669,0.01335,0.228337,400,0
0.35,0.75,1,7000,0.0116875,0.253775,0.0106062,0.227162,0.0252563,0.211706,0.0170313,0.242775,400,0
0.35,0.75,1,10000,0,0.244075,0,0.235794,0,0.254738,0,0.265394,400,0
0.35,0.75,1,25000,0,0.238425,0,0.23465,0,0.256025,0,0.2709,400,0
0.35,0.75,1,50000,0,0.246631,0,0.230406,0,0.271694,0,0.251269,400,0
0.4,0.75,1,0,0.124813,0.1265,0.123325,0.125725,0.125519,0.124563,0.125362,0.124194,400,0
0.4,0.75,1,1000,0.0547812,0.242487,0.0603812,0.161475,0.0952188,0.114337,0.0772437,0.194075,400,0
0.4,0.75,1,2000,0.0200563,0.250525,0.023575,0.220619,0.0369,0.19485,0.0289937,0.224481,400,0
0.4,0.75,1,3000,0.00245625,0.239512,0.0027375,0.247444,0.00149375,0.237356,0.00166875,0.267331,400,0
0.4,0.75,1,5000,0,0.251837,0,0.251475,0,0.248125,0,0.248562,400,0
0.4,0.75,1,7000,0,0.244575,0,0.239094,0,0.265894,0,0.250437,400,0
0.4,0.75,1,10000,0,0.253544,0,0.237606,0,0.258469,0,0.250381,400,0
0.4,0.75,1,25000,0,0.242819,0,0.245863,0,0.258531,0,0.252787,400,0
0.4,0.75,1,50000,0,0.265738,0,0.249762,0,0.241462,0,0.243037,400,0
0.4,0.75,1,0,0.125325,0.125156,0.125581,0.124644,0.124656,0.125681,0.124856,0.1241,400,0
0.4,0.75,1,1000,0.0254625,0.230962,0.0420375,0.204125,0.079375,0.155112,0.0682375,0.194688,400,0
0.4,0.75,1,2000,0.000625,0.245312,0.00244375,0.234925,0.0345,0.2315,0.011725,0.238969,400,0
0.4,0.75,1,3000,0,0.255063,0,0.252925,0,0.236831,0,0.255181,400,0
0.4,0.75,1,5000,0,0.239006,0,0.243438,0,0.249944,0,0.267612,400,0
0.4,0.75,1,7000,0,0.259062,0,0.234775,0,0.257213,0,0.24895,400,0
0.4,0.75,1,10000,0,0.258469,0,0.241844,0,0.246163,0,0.253525,400,0
0.4,0.75,1,25000,0,0.230981,0,0.250181,0,0.266363,0,0.252475,400,0
0.4,0.75,1,50000,0,0.236869,0,0.251738,0,0.261119,0,0.250275,400,0
0,0.75,1,0,0.124583,0.124833,0.125064,0.124556,0.125564,0.124447,0.125653,0.1253,800,0
0,0.75,1,1000,0.00234531,0.394045,0.00571094,0.229661,0.0602156,0.08255,0.0219172,0.203555,800,450
0,0.75,1,2000,0.00234531,0.394045,0.00571094,0.229661,0.0602156,0.08255,0.0219172,0.203555,800,450
0,0.75,1,3000,0.00234531,0.394045,0.00571094,0.229661,0.0602156,0.08255,0.0219172,0.203555,800,450
0,0.75,1,5000,0.00234531,0.394045,0.00571094,0.229661,0.0602156,0.08255,0.0219172,0.203555,800,450
0,0.75,1,7000,0.00234531,0.394045,0.00571094,0.229661,0.0602156,0.08255,0.0219172,0.203555,800,450
0,0.75,1,10000,0.00234531,0.394045,0.00571094,0.229661,0.0602156,0.08255,0.0219172,0.203555,800,450
0,0.75,1,25000,0.00234531,0.394045,0.00571094,0.229661,0.0602156,0.08255,0.0219172,0.203555,800,450
0,0.75,1,50000,0.00234531,0.394045,0.00571094,0.229661,0.0602156,0.08255,0.0219172,0.203555,800,450
0,0.75,1,0,0.124627,0.125131,0.124472,0.125044,0.125195,0.12498,0.125047,0.125505,800,0
0,0.75,1,1000,0.00243594,0.386598,0.00568906,0.229658,0.0596969,0.0879094,0.0217406,0.206272,800,550
0,0.75,1,2000,0.00243594,0.386598,0.00568906,0.229658,0.0596969,0.0879094,0.0217406,0.206272,800,550
0,0.75,1,3000,0.00243594,0.386598,0.00568906,0.229658,0.0596969,0.0879094,0.0217406,0.206272,800,550
0,0.75,1,5000,0.00243594,0.386598,0.00568906,0.229658,0.0596969,0.0879094,0.0217406,0.206272,800,550
0,0.75,1,7000,0.00243594,0.386598,0.00568906,0.229658,0.0596969,0.0879094,0.0217406,0.206272,800,550
0,0.75,1,10000,0.00243594,0.386598,0.00568906,0.229658,0.0596969,0.0879094,0.0217406,0.206272,800,550
0,0.75,1,25000,0.00243594,0.386598,0.00568906,0.229658,0.0596969,0.0879094,0.0217406,0.206272,800,550
0,0.75,1,50000,0.00243594,0.386598,0.00568906,0.229658,0.0596969,0.0879094,0.0217406,0.206272,800,550
0.05,0.75,1,0,0.125458,0.125231,0.124698,0.124973,0.125572,0.124359,0.124594,0.125114,800,0
0.05,0.75,1,1000,0.0883641,0.186037,0.0903125,0.14778,0.0969219,0.109842,0.0847734,0.195969,800,0
0.05,0.75,1,2000,0.12115,0.194358,0.126092,0.115931,0.144208,0.0531844,0.104528,0.140548,800,0
0.05,0.75,1,3000,0.131317,0.18562,0.133281,0.109256,0.149775,0.0369609,0.111914,0.141875,800,0
0.05,0.75,1,5000,0.132302,0.180255,0.135817,0.107559,0.158455,0.0296469,0.118112,0.137853,800,0
0.05,0.75,1,7000,0.142052,0.172631,0.145642,0.106197,0.160841,0.0221859,0.116919,0.133533,800,0
0.05,0.75,1,10000,0.145327,0.191922,0.145984,0.0989234,0.162678,0.0129828,0.116705,0.125478,800,0
0.05,0.75,1,25000,0.155759,0.182898,0.15338,0.0945422,0.173092,0,0.129778,0.11055,800,0
0.05,0.75,1,50000,0.151894,0.175342,0.157112,0.0916687,0.170758,0,0.13745,0.115775,800,0
0.05,0.75,1,0,0.125219,0.125011,0.124944,0.125167,0.125616,0.124745,0.124313,0.124986,800,0
0.05,0.75,1,1000,0.0945687,0.213073,0.101486,0.142294,0.101248,0.0864781,0.0856891,0.175162,800,0
0.05,0.75,1,2000,0.117352,0.194575,0.117447,0.124406,0.137089,0.0553234,0.109319,0.144489,800,0
0.05,0.75,1,3000,0.131447,0.171691,0.127291,0.11097,0.164695,0.0342766,0.118584,0.141045,800,0
0.05,0.75,1,5000,0.145961,0.188016,0.135756,0.103741,0.160341,0.0248359,0.110775,0.130575,800,0
0.05,0.75,1,7000,0.142155,0.190436,0.145761,0.0971453,0.162041,0.0146859,0.119039,0.128738,800,0
0.05,0.75,1,10000,0.141494,0.183056,0.145492,0.09385,0.161527,0.00861875,0.133711,0.132252,800,0
0.05,0.75,1,25000,0.143083,0.181945,0.157697,0.097775,0.178134,0.00171406,0.127112,0.112539,800,0
0.05,0.75,1,50000,0.148058,0.173756,0.156367,0.0945656,0.184081,0,0.133862,0.109309,800,0
0.1,0.75,1,0,0.124294,0.124728,0.125302,0.125478,0.12525,0.125019,0.124911,0.125019,800,0
0.1,0.75,1,1000,0.115556,0.194055,0.130908,0.111947,0.145495,0.0429547,0.122897,0.136187,800,0
0.1,0.75,1,2000,0.129945,0.193013,0.140747,0.101448,0.16598,0.0159437,0.134039,0.118884,800,0
0.1,0.75,1,3000,0.148489,0.186225,0.15648,0.0836406,0.167706,0.00650469,0.135484,0.11547,800,0
0.1,0.75,1,5000,0.145577,0.180164,0.14783,0.0911594,0.173431,0.00429063,0.14053,0.117019,800,0
0.1,0.75,1,7000,0.137745,0.187078,0.151495,0.0881438,0.175928,0,0.138239,0.12137,800,0
0.1,0.75,1,10000,0.141381,0.187958,0.155888,0.0817328,0.175012,0,0.137964,0.120064,800,0
0.1,0.75,1,25000,0.156627,0.1827,0.142761,0.0827906,0.180409,0,0.136573,0.118139,800,0
0.1,0.75,1,50000,0.153822,0.181455,0.150583,0.0859922,0.177806,0,0.128298,0.122044,800,0
0.1,0.75,1,0,0.1246,0.125333,0.124748,0.124798,0.125614,0.124609,0.125314,0.124983,800,0
0.1,0.75,1,1000,0.11218,0.186755,0.13237,0.116333,0.151902,0.0433828,0.11382,0.143258,800,0
0.1,0.75,1,2000,0.137139,0.176566,0.143778,0.10083,0.175527,0.0189062,0.1271,0.120155,800,0
0.1,0.75,1,3000,0.143045,0.180772,0.139748,0.0942203,0.169084,0.0118125,0.134289,0.127028,800,0
0.1,0.75,1,5000,0.150844,0.186828,0.148537,0.0933953,0.175794,0.00255469,0.128656,0.113391,800,0
0.1,0.75,1,7000,0.147797,0.18223,0.151356,0.0842391,0.179825,0,0.138152,0.116402,800,0
0.1,0.75,1,10000,0.14583,0.188245,0.142322,0.0911344,0.181794,0,0.141342,0.109333,800,0
0.1,0.75,1,25000,0.142152,0.181111,0.145089,0.0819797,0.172627,0,0.15663,0.120413,800,0
0.1,0.75,1,50000,0.149719,0.1825,0.149425,0.103211,0.176766,0,0.133561,0.104819,800,0
0.15,0.75,1,0,0.124784,0.125397,0.125062,0.124847,0.124639,0.125391,0.124864,0.125016,800,0
0.15,0.75,1,1000,0.124847,0.192519,0.129047,0.109191,0.157866,0.0373641,0.11917,0.129997,800,0
0.15,0.75,1,2000,0.142045,0.184698,0.133578,0.0933453,0.179255,0.0134984,0.124702,0.128878,800,0
0.15,0.75,1,3000,0.13415,0.18367,0.142681,0.0944062,0.185059,0.00433906,0.13335,0.122344,800,0
0.15,0.75,1,5000,0.142277,0.192425,0.148252,0.0814422,0.184647,0,0.143456,0.107502,800,0
0.15,0.75,1,7000,0.134956,0.190767,0.1278,0.0906719,0.202752,0,0.140486,0.112567,800,0
0.15,0.75,1,10000,0.135861,0.188575,0.146384,0.0888234,0.193433,0,0.142906,0.104017,800,0
0.15,0.75,1,25000,0.142591,0.176261,0.14723,0.08315,0.187128,0,0.14488,0.118761,800,0
0.15,0.75,1,50000,0.137886,0.182659,0.13893,0.0898375,0.176972,0,0.143569,0.130147,800,0
0.15,0.75,1,0,0.125498,0.125195,0.124889,0.124495,0.125722,0.124552,0.125073,0.124575,800,0
0.15,0.75,1,1000,0.125566,0.196781,0.132955,0.0964234,0.154808,0.0299875,0.126689,0.136791,800,0
0.15,0.75,1,2000,0.143323,0.190702,0.134902,0.0895813,0.182963,0.00598594,0.135503,0.117041,800,0
0.15,0.75,1,3000,0.138705,0.18723,0.143289,0.0772703,0.196881,0.00262188,0.141797,0.112206,800,0
0.15,0.75,1,5000,0.149756,0.184367,0.136131,0.0995562,0.18597,0.000590625,0.133544,0.110084,800,0
0.15,0.75,1,7000,0.141344,0.187173,0.150522,0.0857203,0.180714,0,0.138764,0.115763,800,0
0.15,0.75,1,10000,0.143962,0.181489,0.138734,0.104066,0.180403,0,0.140761,0.110584,800,0
0.15,0.75,1,25000,0.143081,0.182452,0.140611,0.0785391,0.199788,0,0.145172,0.110358,800,0
0.15,0.75,1,50000,0.143181,0.185164,0.145384,0.0902516,0.17458,0,0.146917,0.114522,800,0
0.2,0.75,1,0,0.12557,0.124714,0.12482,0.125441,0.125098,0.125317,0.125075,0.123964,800,0
0.2,0.75,1,1000,0.122716,0.19373,0.126491,0.106934,0.166659,0.0363406,0.113595,0.133534,800,0
0.2,0.75,1,2000,0.130955,0.187923,0.135073,0.0934563,0.181689,0.0119312,0.140759,0.118212,800,0
0.2,0.75,1,3000,0.135102,0.193061,0.140658,0.0903156,0.180159,0.00480938,0.137566,0.11833,800,0
0.2,0.75,1,5000,0.128691,0.189445,0.133956,0.0917266,0.201791,0,0.146084,0.108306,800,0
0.2,0.75,1,7000,0.132266,0.189642,0.134728,0.0900391,0.189725,0,0.135484,0.128116,800,0
0.2,0.75,1,10000,0.13567,0.179475,0.141908,0.0845984,0.178803,0,0.142102,0.137444,800,0
0.2,0.75,1,25000,0.132003,0.179739,0.13598,0.0856016,0.192553,0,0.157344,0.11678,800,0
0.2,0.75,1,50000,0.134314,0.195486,0.133766,0.0802156,0.186827,0,0.158622,0.11077,800,0
0.2,0.75,1,0,0.124911,0.125909,0.124723,0.124644,0.124817,0.12487,0.125489,0.124636,800,0
0.2,0.75,1,1000,0.115111,0.183545,0.122231,0.10513,0.176902,0.0374469,0.128925,0.130709,800,0
0.2,0.75,1,2000,0.134597,0.188764,0.138322,0.100595,0.166769,0.00667656,0.141961,0.122316,800,0
0.2,0.75,1,3000,0.143783,0.19063,0.136792,0.0912922,0.177722,0.00192344,0.146089,0.111769,800,0
0.2,0.75,1,5000,0.126802,0.189741,0.139106,0.0877,0.197242,0,0.147552,0.111858,800,0
0.2,0.75,1,7000,0.133802,0.194538,0.140734,0.0840797,0.183439,0,0.14837,0.115038,800,0
0.2,0.75,1,10000,0.146998,0.186678,0.137308,0.090125,0.186337,0,0.14485,0.107703,800,0
0.2,0.75,1,25000,0.133422,0.185384,0.138764,0.0887938,0.194972,0,0.141458,0.117206,800,0
0.2,0.75,1,50000,0.130344,0.192234,0.133136,0.0918375,0.189455,0,0.143295,0.119698,800,0
0.25,0.75,1,0,0.124945,0.124188,0.125808,0.124694,0.125064,0.124631,0.124914,0.125756,800,0
0.25,0.75,1,1000,0.101587,0.213253,0.118856,0.103759,0.168223,0.0276141,0.131344,0.135362,800,0
0.25,0.75,1,2000,0.124939,0.188138,0.130105,0.0976906,0.167511,0.0157609,0.144452,0.131405,800,0
0.25,0.75,1,3000,0.1188,0.191831,0.122277,0.0953625,0.20705,0.00771875,0.139603,0.117358,800,0
0.25,0.75,1,5000,0.136039,0.178411,0.122906,0.0895672,0.205402,0.001025,0.14872,0.11793,800,0
0.25,0.75,1,7000,0.132353,0.197353,0.137852,0.0859109,0.191509,0,0.14255,0.112472,800,0
0.25,0.75,1,10000,0.128887,0.208325,0.13175,0.0909641,0.176914,0,0.150012,0.113147,800,0
0.25,0.75,1,25000,0.121814,0.199161,0.135331,0.0755078,0.203473,0,0.148075,0.116638,800,0
0.25,0.75,1,50000,0.125592,0.184566,0.127644,0.0803984,0.202677,0,0.157434,0.121689,800,0
0.25,0.75,1,0,0.125033,0.124852,0.126164,0.124747,0.125017,0.12525,0.124428,0.124509,800,0
0.25,0.75,1,1000,0.111859,0.191309,0.112475,0.0961016,0.183669,0.0388156,0.132222,0.133548,800,0
0.25,0.75,1,2000,0.109634,0.207412,0.11935,0.108669,0.185256,0.0136641,0.137386,0.118628,800,0
0.25,0.75,1,3000,0.125733,0.199813,0.138534,0.0768484,0.191252,0.00613125,0.141172,0.120517,800,0
0.25,0.75,1,5000,0.126328,0.199328,0.138619,0.0816906,0.178809,0.00406094,0.154631,0.116533,800,0
0.25,0.75,1,7000,0.129998,0.203042,0.127823,0.0858187,0.194267,0.000615625,0.140625,0.117809,800,0
0.25,0.75,1,10000,0.133894,0.192139,0.134736,0.0932687,0.172669,0,0.156183,0.117111,800,0
0.25,0.75,1,25000,0.13802,0.209698,0.128819,0.0745609,0.197031,0,0.143705,0.108166,800,0
0.25,0.75,1,50000,0.127444,0.202528,0.131984,0.0850453,0.195334,0,0.140681,0.116983,800,0
0.3,0.75,1,0,0.124967,0.1245,0.124844,0.125505,0.124958,0.125425,0.125153,0.124648,800,0
0.3,0.75,1,1000,0.0948344,0.201025,0.115019,0.106511,0.1669,0.0446891,0.126164,0.144858,800,0
0.3,0.75,1,2000,0.108641,0.202136,0.13198,0.0889359,0.173294,0.0148172,0.142919,0.137278,800,0
0.3,0.75,1,3000,0.111291,0.204661,0.124916,0.0820031,0.200712,0.00974531,0.143941,0.122731,800,0
0.3,0.75,1,5000,0.116952,0.19933,0.125147,0.0872781,0.199714,0.00185625,0.144892,0.124831,800,0
0.3,0.75,1,7000,0.11373,0.210737,0.128322,0.0831937,0.181972,0.00270781,0.158048,0.121289,800,0
0.3,0.75,1,10000,0.116247,0.206941,0.129911,0.0794062,0.212161,0,0.141158,0.114177,800,0
0.3,0.75,1,25000,0.118806,0.198384,0.126225,0.0842328,0.191559,0,0.165723,0.115069,800,0
0.3,0.75,1,50000,0.116766,0.208487,0.131558,0.089025,0.203242,0,0.141644,0.109278,800,0
0.3,0.75,1,0,0.124008,0.125284,0.124928,0.124848,0.124816,0.125222,0.125659,0.125234,800,0
0.3,0.75,1,1000,0.0995156,0.212217,0.117705,0.1099,0.159695,0.0477969,0.11693,0.136241,800,0
0.3,0.75,1,2000,0.101659,0.210431,0.11402,0.0940859,0.176219,0.0297984,0.14252,0.131266,800,0
0.3,0.75,1,3000,0.107603,0.207528,0.124273,0.0849656,0.195188,0.00746719,0.150961,0.122014,800,0
0.3,0.75,1,5000,0.117942,0.210472,0.126264,0.0820687,0.21352,0,0.140031,0.109702,800,0
