mcs,s1,s2,s3
32101,32.4581,27.8634,29.6403
32102,32.4123,27.8417,29.6652
32103,32.3703,27.8208,29.7083
32104,32.3177,27.8533,29.7303
32105,32.225,27.8519,29.7619
32106,32.1828,27.842,29.8203
32107,32.1187,27.8702,29.8848
32108,32.1006,27.8653,29.9534
32109,32.0388,27.8873,29.9884
32110,31.9705,27.9067,30.0248
32111,31.8969,27.9322,30.0859
32112,31.8339,27.9239,30.1631
32113,31.8053,27.9261,30.2308
32114,31.7319,27.9005,30.2978
32115,31.6342,27.8833,30.3678
32116,31.5614,27.8791,30.4072
32117,31.5042,27.9244,30.4858
32118,31.4288,27.9408,30.5698
32119,31.3719,27.953,30.6423
32120,31.3072,27.9739,30.6834
32121,31.2416,27.9975,30.728
32122,31.1827,27.9995,30.7667
32123,31.1236,28.0109,30.8422
32124,31.0306,27.9752,30.8822
32125,30.9631,27.9864,30.9766
32126,30.8769,28.0105,31.0153
32127,30.805,28.0225,31.0703
32128,30.7669,28.0325,31.135
32129,30.6945,28.0264,31.1648
32130,30.5977,28.0248,31.2359
32131,30.5016,28.0469,31.2911
32132,30.4411,28.0813,31.3427
32133,30.3653,28.0983,31.3863
32134,30.2927,28.1308,31.4102
32135,30.2473,28.1469,31.4403
32136,30.1909,28.1795,31.4811
32137,30.155,28.1914,31.5698
32138,30.1034,28.2173,31.6242
32139,30.0531,28.2742,31.6414
32140,29.9523,28.3034,31.6761
32141,29.8727,28.3211,31.7009
32142,29.7972,28.3708,31.74
32143,29.7358,28.4075,31.8203
32144,29.6713,28.457,31.8244
32145,29.6177,28.4688,31.8498
32146,29.5438,28.4878,31.8962
32147,29.492,28.5111,31.9256
32148,29.417,28.5475,31.9522
32149,29.3659,28.5923,31.9883
32150,29.3017,28.6334,32.0037
32151,29.2431,28.6855,32.0281
32152,29.1936,28.7211,32.0397
32153,29.1908,28.7659,32.0536
32154,29.1356,28.8137,32.0461
32155,29.0925,28.8225,32.0442
32156,29.055,28.8561,32.0766
32157,29.0338,28.9259,32.0469
32158,29.0073,28.9558,32.0567
32159,28.9737,29.0091,32.0758
32160,28.9338,29.0473,32.0827
32161,28.9044,29.1161,32.0639
32162,28.8594,29.178,32.0523
32163,28.8386,29.2384,32.0417
32164,28.7778,29.2952,32.0177
32165,28.7584,29.3489,32.0388
32166,28.7025,29.3817,32.0303
32167,28.6505,29.4211,32.0189
32168,28.6358,29.4516,32.0069
32169,28.5936,29.4967,32.0169
32170,28.5878,29.5161,31.9955
32171,28.578,29.5739,31.9623
32172,28.5486,29.6237,31.9302
32173,28.4878,29.6841,31.9136
32174,28.4528,29.7125,31.882
32175,28.4214,29.7784,31.823
32176,28.3916,29.8316,31.7781
32177,28.3288,29.9056,31.7356
32178,28.3109,29.9612,31.7034
32179,28.2512,30.033,31.6563
32180,28.2084,30.1139,31.6447
32181,28.2014,30.192,31.6308
32182,28.207,30.2225,31.6119
32183,28.1817,30.2809,31.5664
32184,28.1561,30.3641,31.4991
32185,28.1489,30.4527,31.4884
32186,28.1203,30.5244,31.4309
32187,28.1061,30.5786,31.3608
32188,28.0889,30.6525,31.3033
32189,28.0792,30.7097,31.2541
32190,28.0186,30.7625,31.1798
32191,28.0288,30.8212,31.0775
32192,28.0048,30.8822,31.0381
32193,28.0314,30.9672,30.9795
32194,28.0084,30.9969,30.9333
32195,28.0152,31.0387,30.9005
32196,28.0413,31.0998,30.868
32197,28.0392,31.1602,30.832
32198,28.0381,31.218,30.8206
32199,28.0419,31.283,30.7472
32200,28.0345,31.3295,30.7309
32201,28.0219,31.3739,30.6916
32202,28.0386,31.4261,30.6308
32203,28.0242,31.4322,30.6234
32204,27.9959,31.4684,30.5917
32205,28.0342,31.4692,30.5614
32206,28.0569,31.4811,30.5303
32207,28.0517,31.5166,30.4995
32208,28.11,31.5022,30.4661
32209,28.1345,31.5083,30.4394
32210,28.1947,31.4806,30.4228
32211,28.2063,31.4773,30.3934
32212,28.2338,31.5045,30.3819
32213,28.2258,31.5517,30.36
32214,28.2711,31.5391,30.2922
32215,28.2931,31.55,30.2283
32216,28.3248,31.5675,30.1805
32217,28.383,31.5739,30.1717
32218,28.425,31.5941,30.1291
32219,28.4264,31.5969,30.1208
32220,28.4375,31.6236,30.0939
32221,28.4839,31.6506,30.0445
32222,28.5072,31.6633,29.992
32223,28.5453,31.6392,29.983
32224,28.5542,31.6158,29.9559
32225,28.5947,31.6113,29.9534
32226,28.6298,31.6011,29.9317
32227,28.7147,31.575,29.9234
32228,28.7361,31.5791,29.8997
32229,28.7631,31.5816,29.8805
32230,28.8023,31.5525,29.8584
32231,28.8334,31.5356,29.8284
32232,28.8952,31.5227,29.7983
32233,28.9587,31.5119,29.7858
32234,28.9906,31.4817,29.7756
32235,29.0597,31.4698,29.7761
32236,29.1064,31.3878,29.7606
32237,29.1287,31.3712,29.6908
32238,29.1631,31.3445,29.6592
32239,29.2108,31.3191,29.6261
32240,29.2731,31.3048,29.5897
32241,29.327,31.2684,29.5797
32242,29.3564,31.2791,29.572
32243,29.4222,31.2342,29.5433
32244,29.4592,31.2003,29.5175
32245,29.5109,31.1644,29.5184
32246,29.5903,31.1559,29.5
32247,29.6725,31.0806,29.4617
32248,29.7417,31.0328,29.4427
32249,29.7762,30.9853,29.4191
32250,29.8205,30.9423,29.3827
32251,29.8683,30.8939,29.3698
32252,29.9094,30.85,29.387
32253,29.9586,30.7944,29.4195
32254,30.0373,30.7638,29.4031
32255,30.1114,30.7369,29.3784
32256,30.1522,30.6925,29.3723
32257,30.1914,30.6559,29.3395
32258,30.2498,30.578,29.3352
32259,30.2814,30.5464,29.3458
32260,30.3158,30.5202,29.3497
32261,30.3328,30.495,29.3513
32262,30.3734,30.4787,29.3428
32263,30.4575,30.3967,29.3
32264,30.5214,30.3061,29.2883
32265,30.5739,30.2791,29.3106
32266,30.6192,30.2325,29.3002
32267,30.6161,30.1944,29.3572
32268,30.6666,30.1373,29.3812
32269,30.7152,30.0808,29.4195
32270,30.7402,30.0761,29.4191
32271,30.7698,30.0239,29.4469
32272,30.8138,29.9709,29.4509
32273,30.8259,29.9334,29.4594
32274,30.8034,29.8864,29.4602
32275,30.8203,29.8472,29.48
32276,30.8722,29.8044,29.5111
32277,30.8867,29.7755,29.5388
32278,30.8995,29.752,29.5589
32279,30.9247,29.725,29.5678
32280,30.952,29.7122,29.5378
32281,30.9631,29.692,29.5406
32282,30.9747,29.68,29.5356
32283,30.9578,29.6586,29.5913
32284,30.9616,29.643,29.602
32285,30.948,29.6422,29.6312
32286,31.0019,29.6298,29.6645
32287,30.963,29.5995,29.6955
32288,30.9264,29.5708,29.7155
32289,30.933,29.5862,29.7662
32290,30.928,29.5452,29.7844
32291,30.8866,29.5186,29.8464
32292,30.8506,29.5017,29.8892
32293,30.8177,29.4741,29.9109
32294,30.7919,29.4356,29.9322
32295,30.7548,29.4044,29.983
32296,30.7317,29.4261,30.0239
32297,30.7042,29.3928,30.0728
32298,30.685,29.3522,30.1266
32299,30.6464,29.3469,30.1744
32300,30.6275,29.3416,30.1908
32301,30.5692,29.3084,30.2278
32302,30.5664,29.2919,30.2798
32303,30.5103,29.2745,30.3159
32304,30.4909,29.2547,30.3744
32305,30.4839,29.2895,30.4295
32306,30.4425,29.3098,30.433
32307,30.3942,29.3014,30.5005
32308,30.3539,29.2955,30.5444
32309,30.3333,29.2792,30.5798
32310,30.2919,29.2727,30.6197
32311,30.2547,29.2489,30.6698
32312,30.2119,29.2662,30.6769
32313,30.1931,29.2644,30.7403
32314,30.158,29.2339,30.7645
32315,30.1042,29.2155,30.7812
32316,30.0658,29.2259,30.8142
32317,30.0375,29.2444,30.8534
32318,29.9963,29.2644,30.8639
32319,29.9445,29.2702,30.9147
32320,29.8797,29.2791,30.9645
32321,29.8109,29.2997,30.9894
32322,29.7397,29.3283,31.0178
32323,29.7144,29.3461,31.0361
32324,29.6805,29.3422,31.062
32325,29.6292,29.3469,31.0909
32326,29.5677,29.3931,31.1144
32327,29.4995,29.3745,31.1609
32328,29.4414,29.3761,31.2203
32329,29.3842,29.4011,31.2362
32330,29.3683,29.412,31.2825
32331,29.3077,29.4416,31.3345
32332,29.2648,29.4789,31.345
32333,29.2248,29.5303,31.3487
32334,29.1523,29.5909,31.3589
32335,29.1166,29.6153,31.3864
32336,29.0427,29.6583,31.4286
32337,28.9903,29.6795,31.4641
32338,28.9734,29.6941,31.4902
32339,28.9261,29.738,31.5209
32340,28.9022,29.7834,31.5414
32341,28.8825,29.8316,31.5553
32342,28.8486,29.8692,31.5611
32343,28.8297,29.9184,31.5987
32344,28.7745,29.9484,31.6044
32345,28.6944,29.9697,31.5895
32346,28.6592,30.0181,31.5811
32347,28.6227,30.0834,31.6195
32348,28.5661,30.1222,31.6295
32349,28.5258,30.163,31.63
32350,28.473,30.1789,31.6442
32351,28.4092,30.2317,31.6853
32352,28.3806,30.2523,31.6891
32353,28.3452,30.3161,31.6878
32354,28.2708,30.32,31.6898
32355,28.2345,30.3602,31.7028
32356,28.173,30.3775,31.7078
32357,28.1494,30.405,31.7331
32358,28.1091,30.4523,31.7222
32359,28.0712,30.4814,31.7256
32360,28.0205,30.5261,31.7156
32361,27.9542,30.5681,31.7142
32362,27.9367,30.6173,31.6991
32363,27.9156,30.6381,31.6911
32364,27.8683,30.6572,31.7066
32365,27.8292,30.6806,31.7083
32366,27.8228,30.7077,31.7052
32367,27.7838,30.7491,31.6613
32368,27.768,30.7966,31.6506
32369,27.7625,30.8397,31.6328
32370,27.7139,30.8786,31.6114
32371,27.6989,30.9445,31.5923
32372,27.6944,30.988,31.5628
32373,27.6761,31.0306,31.5002
32374,27.645,31.0886,31.4711
32375,27.6456,31.1456,31.4398
32376,27.6269,31.2047,31.3878
32377,27.6025,31.2264,31.3386
32378,27.617,31.2952,31.2987
32379,27.5825,31.3459,31.2314
32380,27.5991,31.398,31.1437
32381,27.5969,31.4742,31.1019
32382,27.5838,31.5195,31.0611
32383,27.5742,31.5705,31.0367
32384,27.5927,31.6225,30.9881
32385,27.5803,31.667,30.9191
32386,27.613,31.7273,30.8531
32387,27.6,31.7822,30.8023
32388,27.6139,31.7719,30.7586
32389,27.6253,31.8419,30.6875
32390,27.6742,31.8703,30.6423
32391,27.6911,31.9134,30.5941
32392,27.7225,31.9539,30.5613
32393,27.7345,32.01,30.4778
32394,27.7608,32.0283,30.4356
32395,27.7736,32.0437,30.4006
32396,27.7825,32.0647,30.3345
32397,27.8245,32.1097,30.2747
32398,27.8277,32.1353,30.2294
32399,27.8827,32.1403,30.1886
32400,27.9089,32.168,30.1423
32401,27.8997,32.2084,30.1223
32402,27.9606,32.2516,30.0894
32403,27.9686,32.2703,29.9909
32404,27.9964,32.2775,29.9347
32405,28.0184,32.2986,29.8892
32406,28.0614,32.2816,29.8609
32407,28.0691,32.2909,29.8303
32408,28.1155,32.2925,29.7933
32409,28.1602,32.3044,29.7444
32410,28.2044,32.3034,29.7086
32411,28.2675,32.3191,29.6431
32412,28.332,32.2923,29.6059
32413,28.4008,32.3055,29.4981
32414,28.4491,32.3166,29.4762
32415,28.5012,32.3147,29.4166
32416,28.5575,32.3077,29.3863
32417,28.6112,32.3033,29.3488
32418,28.6439,32.27,29.3219
32419,28.7378,32.2472,29.2656
32420,28.7883,32.2384,29.2694
32421,28.8539,32.1994,29.2097
32422,28.9339,32.1603,29.1734
32423,28.968,32.1672,29.117
32424,29.0403,32.1695,29.068
32425,29.1166,32.1458,29.0261
32426,29.1675,32.1456,28.9722
32427,29.2542,32.1294,28.912
32428,29.318,32.1198,28.8466
32429,29.3956,32.1023,28.7705
32430,29.4502,32.0839,28.7084
32431,29.5508,32.0675,28.6731
32432,29.6209,32.0342,28.6289
32433,29.7234,31.9672,28.5702
32434,29.7873,31.9331,28.53
32435,29.8298,31.8959,28.493
32436,29.9184,31.8645,28.4003
32437,29.9458,31.8252,28.3886
32438,30.0195,31.7936,28.3698
32439,30.1017,31.747,28.32
32440,30.162,31.7114,28.2842
32441,30.2658,31.6586,28.2545
32442,30.3144,31.6491,28.2148
32443,30.3828,31.577,28.1936
32444,30.493,31.5263,28.1652
32445,30.5669,31.4094,28.133
32446,30.6394,31.3872,28.0737
32447,30.728,31.3694,28.055
32448,30.8041,31.3105,28.0358
32449,30.8812,31.2638,28.0022
32450,30.947,31.2191,28.0036
32451,30.9794,31.1545,27.9887
32452,31.0663,31.118,27.9625
32453,31.1347,31.032,28.0003
32454,31.1639,30.9703,27.97
32455,31.2217,30.9644,27.9687
32456,31.2884,30.9205,27.9564
32457,31.3397,30.8817,27.9436
32458,31.3663,30.808,27.9313
32459,31.41,30.7748,27.9703
32460,31.482,30.7077,27.9805
32461,31.5181,30.66,27.9902
32462,31.585,30.5822,28.0197
32463,31.6466,30.5273,28.0244
32464,31.6736,30.4634,28.0338
32465,31.6927,30.4259,28.032
32466,31.6947,30.3939,28.0562
32467,31.7188,30.3503,28.06
32468,31.7314,30.3264,28.0956
32469,31.78,30.308,28.0963
32470,31.8109,30.2897,28.1119
32471,31.8602,30.2286,28.1503
32472,31.8831,30.1828,28.1925
32473,31.8803,30.1619,28.1942
32474,31.8837,30.0983,28.215
32475,31.9081,30.0395,28.2267
32476,31.8894,30.0084,28.2559
32477,31.8742,29.9589,28.3212
32478,31.8989,29.9227,28.3728
32479,31.8998,29.8797,28.4091
32480,31.9234,29.8208,28.4531
32481,31.9297,29.7644,28.5141
32482,31.9217,29.7019,28.5586
32483,31.9003,29.658,28.5786
32484,31.92,29.6275,28.6205
32485,31.9122,29.5498,28.6539
32486,31.8997,29.5006,28.6958
32487,31.8937,29.4544,28.7667
32488,31.8866,29.3955,28.8219
32489,31.858,29.3522,28.8775
32490,31.8253,29.3447,28.9166
32491,31.8195,29.2839,28.9808
32492,31.8061,29.2352,29.0181
32493,31.7955,29.2297,29.0712
32494,31.7833,29.167,29.1206
32495,31.7873,29.1056,29.1967
32496,31.7805,29.0442,29.2681
32497,31.7403,29.0359,29.3538
32498,31.7089,29.0127,29.3941
32499,31.6841,28.9795,29.4444
32500,31.6483,28.9625,29.5091
32501,31.6055,28.9011,29.5881
32502,31.543,28.8589,29.6753
32503,31.5366,28.7925,29.7452
32504,31.4987,28.7383,29.8311
32505,31.4759,28.7055,29.9009
32506,31.4372,28.6803,29.9655
32507,31.367,28.6616,30.0481
32508,31.3127,28.622,30.1005
32509,31.298,28.5752,30.1455
32510,31.273,28.56,30.205
32511,31.2112,28.5686,30.2973
32512,31.1786,28.5578,30.3642
32513,31.1002,28.5075,30.4198
32514,31.0553,28.4775,30.4884
32515,31.0041,28.4672,30.5845
32516,30.9598,28.4342,30.6692
32517,30.9013,28.3809,30.7381
32518,30.8456,28.3606,30.7816
32519,30.7902,28.3448,30.8519
32520,30.742,28.3423,30.9084
32521,30.7186,28.3297,30.9742
32522,30.6853,28.3409,31.0573
32523,30.6194,28.3292,31.1083
32524,30.5862,28.3125,31.1542
32525,30.5437,28.3148,31.2169
32526,30.5056,28.2927,31.2452
32527,30.485,28.2566,31.3139
32528,30.4373,28.2816,31.3609
32529,30.4259,28.2572,31.3964
32530,30.3609,28.2644,31.4714
32531,30.3373,28.2552,31.488
32532,30.317,28.2405,31.5459
32533,30.2903,28.2175,31.5842
32534,30.2503,28.2077,31.6452
32535,30.1634,28.1711,31.7075
32536,30.1173,28.1567,31.7455
32537,30.0614,28.1375,31.7784
32538,30.0456,28.1316,31.8302
32539,30.0045,28.117,31.8941
32540,29.958,28.0945,31.9297
32541,29.8836,28.0883,32.0055
32542,29.867,28.1139,32.0642
32543,29.8352,28.1295,32.1097
32544,29.7958,28.1298,32.1766
32545,29.7372,28.1227,32.2011
32546,29.7027,28.1275,32.2175
32547,29.6762,28.1361,32.2313
32548,29.6295,28.1534,32.2733
32549,29.6192,28.1833,32.2998
32550,29.5861,28.1878,32.3088
32551,29.5227,28.2013,32.3209
32552,29.4486,28.2009,32.3203
32553,29.3909,28.2434,32.3448
32554,29.3217,28.3022,32.3458
32555,29.2939,28.3477,32.3675
32556,29.2441,28.4138,32.3873
32557,29.2044,28.4339,32.4039
32558,29.1736,28.4716,32.4181
32559,29.1397,28.4909,32.4108
32560,29.1208,28.5159,32.437
32561,29.0719,28.5544,32.4053
32562,29.0298,28.6172,32.4062
32563,28.9741,28.7066,32.4202
32564,28.9309,28.7395,32.3955
32565,28.878,28.7902,32.4016
32566,28.8031,28.8183,32.4261
32567,28.7594,28.8888,32.4444
32568,28.7322,28.9258,32.4361
32569,28.6883,28.9762,32.4248
32570,28.6489,29.0128,32.4233
32571,28.6013,29.0442,32.3848
32572,28.5703,29.1205,32.3555
32573,28.5483,29.1695,32.3383
32574,28.5055,29.2666,32.3469
32575,28.4544,29.3264,32.3448
32576,28.4378,29.3681,32.3486
32577,28.3992,29.3866,32.3277
32578,28.328,29.4505,32.3123
32579,28.2906,29.5019,32.3034
32580,28.2645,29.5481,32.2934
32581,28.2352,29.6131,32.268
32582,28.223,29.6767,32.2219
32583,28.1775,29.7344,32.2066
32584,28.1459,29.7806,32.1795
32585,28.1273,29.8219,32.1342
32586,28.0875,29.8853,32.1041
32587,28.0966,29.967,32.0858
32588,28.0953,30.0356,32.0497
32589,28.0823,30.0625,32.0095
32590,28.0553,30.12,31.9767
32591,28.0355,30.1819,31.887
32592,28.0244,30.2628,31.8483
32593,27.9902,30.3528,31.8239
32594,27.9537,30.4422,31.7855
32595,27.9534,30.4705,31.7483
32596,27.9495,30.51,31.6684
32597,27.9386,30.5995,31.6047
32598,27.9234,30.6945,31.5655
32599,27.9089,30.7547,31.5359
32600,27.8945,30.8209,31.4634
32601,27.8966,30.893,31.4138
32602,27.8902,30.94,31.3277
32603,27.8984,31.0106,31.2723
32604,27.8758,31.0544,31.1933
32605,27.8591,31.1486,31.1456
32606,27.8528,31.2027,31.0964
32607,27.8523,31.2902,31.0392
32608,27.8723,31.3247,30.9484
32609,27.8558,31.4006,30.9148
32610,27.8589,31.483,30.8452
32611,27.8966,31.492,30.7595
32612,27.932,31.5716,30.707
32613,27.9494,31.6052,30.6684
32614,27.9567,31.6431,30.5981
32615,27.9744,31.6834,30.5609
32616,28.032,31.7166,30.4827
32617,28.0536,31.7302,30.4339
32618,28.0763,31.7567,30.3641
32619,28.11,31.7945,30.3356
32620,28.1233,31.7881,30.3177
32621,28.1423,31.7834,30.2909
32622,28.1722,31.7884,30.2189
32623,28.2223,31.8328,30.1227
32624,28.2502,31.8241,30.0903
32625,28.3148,31.8192,30.0544
32626,28.3316,31.8481,29.9928
32627,28.3839,31.8673,29.9647
32628,28.4112,31.8716,29.9088
32629,28.4481,31.8602,29.8463
32630,28.5158,31.8486,29.8077
32631,28.5656,31.8297,29.722
32632,28.6394,31.8362,29.6909
32633,28.6761,31.8259,29.6189
32634,28.7116,31.8117,29.5564
32635,28.7778,31.8209,29.5142
32636,28.8139,31.803,29.4612
32637,28.9003,31.7641,29.4162
32638,28.9695,31.7798,29.3722
32639,29.0677,31.7569,29.2934
32640,29.1441,31.74,29.2431
32641,29.187,31.717,29.1961
32642,29.232,31.6862,29.1523
32643,29.3181,31.6641,29.1266
32644,29.3831,31.6425,29.1097
32645,29.4505,31.6134,29.0941
32646,29.5137,31.5919,29.0877
32647,29.5648,31.6047,29.0472
32648,29.6317,31.5633,28.9644
32649,29.7197,31.5575,28.9275
32650,29.7877,31.587,28.8913
32651,29.8577,31.5431,28.8555
32652,29.9006,31.5227,28.8408
32653,29.9823,31.4805,28.8163
32654,30.0242,31.4295,28.7712
32655,30.0948,31.3722,28.7422
32656,30.1883,31.3308,28.7345
32657,30.2458,31.2973,28.7177
32658,30.3031,31.2523,28.6666
32659,30.3809,31.1975,28.6373
32660,30.4575,31.1475,28.62
32661,30.5209,31.1133,28.6011
32662,30.5939,31.0522,28.5923
32663,30.6677,30.9816,28.5908
32664,30.7611,30.9108,28.588
32665,30.8116,30.8342,28.5719
32666,30.8694,30.7775,28.5795
32667,30.9364,30.7109,28.565
32668,30.9897,30.6711,28.5344
32669,31.0323,30.6337,28.5534
32670,31.1289,30.5881,28.5434
32671,31.1773,30.5212,28.5512
32672,31.1966,30.5041,28.5542
32673,31.2709,30.4486,28.5286
32674,31.3428,30.367,28.4997
32675,31.3803,30.305,28.5022
32676,31.4478,30.2383,28.4934
32677,31.4945,30.2077,28.4822
32678,31.5448,30.135,28.4852
32679,31.6034,30.0891,28.4909
32680,31.62,30.0405,28.4944
32681,31.6991,29.9459,28.5072
32682,31.7772,29.8947,28.5331
32683,31.8317,29.8195,28.5622
32684,31.8541,29.7853,28.5908
32685,31.9053,29.718,28.5745
32686,31.9597,29.6511,28.5839
32687,32.0392,29.5636,28.6003
32688,32.1011,29.5042,28.615
32689,32.1361,29.4664,28.6313
32690,32.163,29.4119,28.6559
32691,32.2141,29.3534,28.6895
32692,32.2575,29.2792,28.6922
32693,32.2659,29.2086,28.7531
32694,32.2863,29.1558,28.762
32695,32.3297,29.1017,28.7827
32696,32.3727,29.0052,28.8077
32697,32.3984,28.9306,28.8531
32698,32.4006,28.873,28.9192
32699,32.4322,28.8119,28.9706
32700,32.4078,28.7886,29.0042
32701,32.4198,28.7417,29.0405
32702,32.4403,28.7114,29.0645
32703,32.453,28.665,29.11
32704,32.4244,28.6342,29.1555
32705,32.467,28.5858,29.2231
32706,32.4517,28.5178,29.2337
32707,32.4595,28.4659,29.2942
32708,32.4536,28.3955,29.3398
32709,32.4398,28.3448,29.3569
32710,32.4266,28.2984,29.3917
32711,32.4105,28.2683,29.4567
32712,32.39,28.2319,29.5522
32713,32.3795,28.1975,29.6266
32714,32.3731,28.1286,29.7028
32715,32.395,28.0781,29.757
32716,32.3548,28.0522,29.7917
32717,32.3692,28,29.8588
32718,32.3541,27.9763,29.9464
32719,32.3044,27.9634,30.0016
32720,32.275,27.9091,30.0298
32721,32.2642,27.865,30.0862
32722,32.2384,27.8414,30.1606
32723,32.2222,27.8309,30.2219
32724,32.1616,27.8316,30.2583
32725,32.142,27.7972,30.3186
32726,32.1128,27.7733,30.3762
32727,32.0845,27.7517,30.438
32728,32.0284,27.7578,30.5109
32729,31.9902,27.7494,30.5695
32730,31.9334,27.747,30.6286
32731,31.8712,27.7441,30.6798
32732,31.8075,27.7342,30.7473
32733,31.74,27.763,30.7937
32734,31.6841,27.79,30.8453
32735,31.6217,27.8189,30.9059
32736,31.5678,27.8048,30.9559
32737,31.5039,27.7984,31.0278
32738,31.4361,27.8069,31.0961
32739,31.375,27.8108,31.0989
32740,31.2891,27.7922,31.1661
32741,31.2061,27.8112,31.2286
32742,31.1448,27.7931,31.2812
32743,31.0791,27.8233,31.3506
32744,31.0158,27.8438,31.4306
32745,30.9672,27.8423,31.4859
32746,30.9214,27.842,31.5372
32747,30.8428,27.8592,31.5872
32748,30.7878,27.8727,31.6253
32749,30.7391,27.8991,31.6691
32750,30.6745,27.8889,31.7228
32751,30.5895,27.8925,31.7767
32752,30.5359,27.8953,31.8105
32753,30.4636,27.8619,31.8723
32754,30.3833,27.8627,31.9048
32755,30.3111,27.8716,31.9372
32756,30.255,27.9009,31.9867
32757,30.2072,27.9402,32.053
32758,30.1508,27.9948,32.0798
32759,30.0536,28.0048,32.1622
32760,29.9861,28.0206,32.2153
32761,29.9253,28.0245,32.2413
32762,29.8558,28.0484,32.2566
32763,29.8383,28.0875,32.2817
32764,29.7802,28.1395,32.2972
32765,29.7459,28.1584,32.3294
32766,29.7081,28.2056,32.3719
32767,29.6417,28.1883,32.3673
32768,29.5911,28.2462,32.4253
32769,29.5516,28.2942,32.4155
32770,29.5091,28.3269,32.3937
32771,29.4455,28.3645,32.408
32772,29.3889,28.3973,32.432
32773,29.3445,28.4245,32.4202
32774,29.3248,28.483,32.4233
32775,29.27,28.5536,32.4489
32776,29.212,28.587,32.4334
32777,29.1777,28.6477,32.4295
32778,29.1286,28.7131,32.4286
32779,29.0892,28.757,32.4347
32780,29.0348,28.8197,32.4297
32781,29.0005,28.8409,32.4269
32782,28.9547,28.9056,32.4522
32783,28.9289,28.9384,32.4428
32784,28.8906,28.9902,32.435
32785,28.8444,29.0244,32.4305
32786,28.7687,29.1109,32.4297
32787,28.7698,29.1728,32.3805
32788,28.7522,29.2017,32.3686
32789,28.7092,29.2652,32.3591
32790,28.7017,29.3303,32.2864
32791,28.6311,29.3648,32.258
32792,28.5881,29.4055,32.2055
32793,28.5652,29.4916,32.2267
32794,28.5514,29.5577,32.1727
32795,28.5158,29.6023,32.1808
32796,28.4866,29.6319,32.1666
32797,28.4705,29.6658,32.1073
32798,28.4506,29.7086,32.0684
32799,28.4434,29.7383,32.0398
32800,28.4464,29.8011,32.0036
32801,28.4603,29.8253,31.9859
32802,28.4347,29.8686,31.9591
32803,28.4217,29.8986,31.9186
32804,28.4256,29.9466,31.8739
32805,28.4355,30.0064,31.8291
32806,28.395,30.0552,31.7652
32807,28.3652,30.1214,31.7102
32808,28.3231,30.1872,31.6827
32809,28.3055,30.2156,31.6694
32810,28.2848,30.2673,31.6053
32811,28.2845,30.3272,31.5406
32812,28.2445,30.3602,31.528
32813,28.2255,30.4122,31.4917
32814,28.2322,30.463,31.4602
32815,28.2366,30.4953,31.4036
32816,28.2184,30.525,31.3977
32817,28.2234,30.5617,31.3581
32818,28.2272,30.6016,31.292
32819,28.2355,30.6247,31.2852
32820,28.2266,30.6694,31.2436
32821,28.2244,30.7163,31.1797
32822,28.2394,30.7377,31.1217
32823,28.2367,30.7853,31.0372
32824,28.2548,30.838,30.9861
32825,28.2309,30.857,30.9564
32826,28.2644,30.8919,30.9047
32827,28.2755,30.9237,30.8819
32828,28.3041,30.9566,30.8505
